Date (UTC),Timestamp (UTC),<1.0%,1.0–1.5%,1.5–2.0%,2.0–2.5%,2.5–3.0%,3.0–3.5%,≥3.5%
02-06-2026 16:00,1770393600,0.0655,0.134,0.14,0.165,0.1225,0.19,0.455
02-06-2026 17:00,1770397200,0.0735,0.1275,0.14,0.16,0.1225,0.19,0.45
02-06-2026 18:00,1770400800,0.051,0.117,0.14,0.16,0.1225,0.185,0.455
02-06-2026 19:00,1770404400,0.0485,0.1215,0.145,0.165,0.1225,0.19,0.45
02-06-2026 20:00,1770408000,0.0785,0.12,0.15,0.16,0.1225,0.19,0.445
02-06-2026 21:00,1770411600,0.065,0.1225,0.16,0.165,0.1225,0.195,0.425
02-06-2026 22:00,1770415200,0.0495,0.122,0.15,0.165,0.1455,0.21,0.415
02-06-2026 23:00,1770418800,0.0755,0.122,0.15,0.165,0.157,0.21,0.415
02-07-2026 00:00,1770422400,0.077,0.122,0.16,0.165,0.162,0.2,0.415
02-07-2026 02:00,1770429600,0.0745,0.1185,0.15,0.165,0.1485,0.2,0.42
02-07-2026 03:00,1770433200,0.0635,0.147,0.155,0.165,0.144,0.21,0.415
02-07-2026 04:00,1770436800,0.059,0.137,0.155,0.165,0.15,0.21,0.43
02-07-2026 05:00,1770440400,0.06,0.132,0.16,0.165,0.148,0.21,0.41
02-07-2026 06:00,1770444000,0.0605,0.1335,0.155,0.165,0.147,0.21,0.415
02-07-2026 07:00,1770447600,0.0605,0.1305,0.155,0.165,0.147,0.21,0.41
02-07-2026 08:00,1770451200,0.0605,0.128,0.16,0.165,0.151,0.21,0.415
02-07-2026 09:00,1770454800,0.0605,0.1255,0.155,0.165,0.1455,0.2,0.415
02-07-2026 10:00,1770458400,0.06,0.1255,0.16,0.165,0.1535,0.2,0.41
02-07-2026 11:00,1770462000,0.0595,0.126,0.16,0.165,0.1505,0.2,0.405
02-07-2026 12:00,1770465600,0.0595,0.127,0.16,0.165,0.15,0.21,0.415
02-07-2026 13:00,1770469200,0.0595,0.127,0.16,0.165,0.1485,0.21,0.41
02-07-2026 14:00,1770472800,0.0595,0.127,0.16,0.165,0.153,0.21,0.42
02-07-2026 15:00,1770476400,0.06,0.127,0.16,0.165,0.15,0.21,0.41
02-07-2026 16:00,1770480000,0.06,0.127,0.16,0.165,0.1515,0.2,0.415
02-07-2026 17:00,1770483600,0.06,0.127,0.16,0.165,0.15,0.205,0.415
02-07-2026 18:00,1770487200,0.0605,0.125,0.16,0.165,0.15,0.205,0.415
02-07-2026 19:00,1770490800,0.0605,0.124,0.16,0.165,0.1535,0.205,0.415
02-07-2026 20:00,1770494400,0.06,0.124,0.16,0.165,0.152,0.2,0.415
02-07-2026 21:00,1770498000,0.06,0.1245,0.16,0.165,0.152,0.21,0.42
02-07-2026 22:00,1770501600,0.061,0.1225,0.155,0.165,0.1485,0.2,0.41
02-07-2026 23:00,1770505200,0.0595,0.123,0.155,0.165,0.148,0.205,0.415
02-08-2026 00:00,1770508800,0.059,0.1245,0.16,0.165,0.147,0.2,0.415
02-08-2026 01:00,1770512400,0.0605,0.1245,0.16,0.165,0.1465,0.2,0.415
02-08-2026 02:00,1770516000,0.0605,0.1245,0.16,0.165,0.149,0.2,0.415
02-08-2026 03:00,1770519600,0.06,0.1245,0.16,0.165,0.149,0.2,0.425
02-08-2026 04:00,1770523200,0.061,0.124,0.16,0.165,0.153,0.2,0.425
02-08-2026 05:00,1770526800,0.0605,0.1235,0.16,0.165,0.1515,0.205,0.415
02-08-2026 06:00,1770530400,0.061,0.1235,0.16,0.165,0.1495,0.205,0.415
02-08-2026 07:00,1770534000,0.061,0.1235,0.16,0.165,0.1495,0.205,0.415
02-08-2026 08:00,1770537600,0.06,0.1235,0.16,0.165,0.1495,0.205,0.415
02-08-2026 09:00,1770541200,0.0605,0.1235,0.145,0.165,0.1535,0.205,0.415
02-08-2026 10:00,1770544800,0.061,0.1235,0.145,0.165,0.1485,0.205,0.415
02-08-2026 11:00,1770548400,0.0605,0.121,0.14,0.165,0.154,0.205,0.415
02-08-2026 12:00,1770552000,0.059,0.125,0.14,0.165,0.1525,0.2,0.415
02-08-2026 13:00,1770555600,0.0615,0.1235,0.14,0.16,0.1485,0.2,0.415
02-08-2026 14:00,1770559200,0.061,0.122,0.14,0.165,0.146,0.205,0.42
02-08-2026 15:00,1770562800,0.06,0.1235,0.14,0.165,0.147,0.2,0.415
02-08-2026 16:00,1770566400,0.0615,0.1235,0.135,0.17,0.1465,0.205,0.415
02-08-2026 17:00,1770570000,0.0605,0.122,0.135,0.165,0.1345,0.195,0.415
02-08-2026 18:00,1770573600,0.089,0.123,0.14,0.17,0.176,0.2,0.415
02-08-2026 19:00,1770577200,0.0845,0.119,0.15,0.17,0.1485,0.195,0.415
02-08-2026 20:00,1770580800,0.0855,0.118,0.15,0.165,0.1455,0.185,0.415
02-08-2026 21:00,1770584400,0.08,0.1175,0.14,0.17,0.157,0.2,0.415
02-08-2026 22:00,1770588000,0.081,0.118,0.155,0.17,0.163,0.2,0.395
02-08-2026 23:00,1770591600,0.081,0.117,0.16,0.17,0.196,0.2,0.405
02-09-2026 00:00,1770595200,0.086,0.1175,0.16,0.17,0.172,0.2,0.405
02-09-2026 01:00,1770598800,0.095,0.1405,0.16,0.17,0.1635,0.2,0.405
02-09-2026 02:00,1770602400,0.086,0.137,0.155,0.17,0.155,0.215,0.405
02-09-2026 03:00,1770606000,0.091,0.1325,0.16,0.17,0.151,0.21,0.405
02-09-2026 04:00,1770609600,0.0925,0.129,0.16,0.17,0.1515,0.21,0.405
02-09-2026 05:00,1770613200,0.0935,0.1445,0.16,0.17,0.151,0.21,0.405
02-09-2026 06:00,1770616800,0.0935,0.1405,0.16,0.17,0.1605,0.21,0.405
02-09-2026 07:00,1770620400,0.0905,0.1465,0.16,0.17,0.1535,0.21,0.405
02-09-2026 08:00,1770624000,0.095,0.1465,0.16,0.17,0.1515,0.21,0.405
02-09-2026 09:00,1770627600,0.095,0.1405,0.16,0.17,0.156,0.21,0.41
02-09-2026 10:00,1770631200,0.094,0.138,0.16,0.17,0.1615,0.21,0.41
02-09-2026 11:00,1770634800,0.093,0.136,0.16,0.17,0.151,0.21,0.41
02-09-2026 12:00,1770638400,0.0875,0.128,0.16,0.17,0.1465,0.21,0.41
02-09-2026 13:00,1770642000,0.0905,0.121,0.16,0.17,0.15,0.21,0.405
02-09-2026 14:00,1770645600,0.0945,0.1225,0.16,0.17,0.1445,0.21,0.405
02-09-2026 15:00,1770649200,0.089,0.1235,0.16,0.17,0.1445,0.21,0.405
02-09-2026 16:00,1770652800,0.088,0.123,0.16,0.17,0.1495,0.21,0.405
02-09-2026 17:00,1770656400,0.0955,0.1335,0.16,0.17,0.1455,0.205,0.41
02-09-2026 18:00,1770660000,0.0915,0.1305,0.16,0.17,0.1475,0.21,0.405
02-09-2026 19:00,1770663600,0.0955,0.1335,0.16,0.17,0.146,0.21,0.4
02-09-2026 20:00,1770667200,0.0935,0.132,0.16,0.17,0.146,0.21,0.4
02-09-2026 21:00,1770670800,0.092,0.128,0.16,0.17,0.1455,0.21,0.4
02-09-2026 22:00,1770674400,0.0875,0.121,0.16,0.17,0.146,0.21,0.4
02-09-2026 23:00,1770678000,0.0935,0.119,0.16,0.17,0.153,0.21,0.405
02-10-2026 00:00,1770681600,0.0925,0.127,0.155,0.17,0.1585,0.21,0.405
02-10-2026 01:00,1770685200,0.0915,0.16,0.165,0.17,0.174,0.215,0.405
02-10-2026 02:00,1770688800,0.094,0.1495,0.155,0.17,0.167,0.22,0.405
02-10-2026 03:00,1770692400,0.0935,0.149,0.15,0.17,0.166,0.215,0.4
02-10-2026 04:00,1770696000,0.0915,0.1485,0.155,0.165,0.162,0.21,0.405
02-10-2026 05:00,1770699600,0.0925,0.1505,0.155,0.165,0.1685,0.215,0.405
02-10-2026 06:00,1770703200,0.0925,0.1495,0.155,0.18,0.1715,0.21,0.405
02-10-2026 07:00,1770706800,0.0915,0.1505,0.155,0.165,0.172,0.22,0.405
02-10-2026 08:00,1770710400,0.0935,0.148,0.15,0.165,0.164,0.215,0.405
02-10-2026 09:00,1770714000,0.0925,0.1465,0.15,0.165,0.169,0.21,0.405
02-10-2026 10:00,1770717600,0.09,0.1445,0.155,0.17,0.165,0.215,0.395
02-10-2026 11:00,1770721200,0.0945,0.1405,0.15,0.17,0.1565,0.205,0.405
02-10-2026 12:00,1770724800,0.094,0.1215,0.155,0.17,0.1505,0.205,0.405
02-10-2026 13:00,1770728400,0.095,0.1235,0.145,0.17,0.164,0.205,0.4
02-10-2026 14:00,1770732000,0.0935,0.14,0.145,0.17,0.1595,0.21,0.4
02-10-2026 15:00,1770735600,0.0635,0.121,0.15,0.17,0.159,0.21,0.405
02-10-2026 16:00,1770739200,0.0925,0.135,0.15,0.17,0.163,0.21,0.4
02-10-2026 17:00,1770742800,0.0915,0.1305,0.155,0.17,0.1785,0.23,0.4
02-10-2026 18:00,1770746400,0.089,0.1355,0.15,0.17,0.1615,0.235,0.39
02-10-2026 19:00,1770750000,0.094,0.1305,0.145,0.17,0.1595,0.23,0.4
02-10-2026 20:00,1770753600,0.0905,0.132,0.15,0.17,0.165,0.235,0.385
02-10-2026 21:00,1770757200,0.0895,0.1315,0.15,0.17,0.1635,0.235,0.4
02-10-2026 22:00,1770760800,0.094,0.1275,0.15,0.17,0.16,0.235,0.4
02-10-2026 23:00,1770764400,0.089,0.1235,0.145,0.17,0.159,0.23,0.4
02-11-2026 00:00,1770768000,0.088,0.127,0.145,0.17,0.159,0.23,0.4
02-11-2026 01:00,1770771600,0.088,0.127,0.155,0.17,0.154,0.225,0.4
02-11-2026 02:00,1770775200,0.0915,0.122,0.15,0.17,0.154,0.235,0.41
02-11-2026 03:00,1770778800,0.0875,0.122,0.155,0.17,0.159,0.24,0.41
02-11-2026 04:00,1770782400,0.089,0.121,0.15,0.165,0.154,0.23,0.4
02-11-2026 05:00,1770786000,0.0945,0.121,0.15,0.165,0.164,0.23,0.4
02-11-2026 06:00,1770789600,0.0945,0.121,0.155,0.165,0.164,0.225,0.4
02-11-2026 07:00,1770793200,0.0945,0.121,0.155,0.165,0.164,0.225,0.405
02-11-2026 08:00,1770796800,0.0945,0.121,0.16,0.165,0.1635,0.225,0.4
02-11-2026 09:00,1770800400,0.1,0.121,0.16,0.205,0.1575,0.225,0.4
02-11-2026 10:00,1770804000,0.096,0.1205,0.16,0.195,0.157,0.225,0.405
02-11-2026 11:00,1770807600,0.0975,0.119,0.16,0.2,0.149,0.23,0.405
02-11-2026 12:00,1770811200,0.097,0.119,0.16,0.2,0.149,0.23,0.405
02-11-2026 13:00,1770814800,0.0905,0.115,0.155,0.19,0.151,0.22,0.405
02-11-2026 14:00,1770818400,0.1055,0.11,0.15,0.19,0.145,0.225,0.405
02-11-2026 15:00,1770822000,0.1105,0.11,0.15,0.185,0.148,0.225,0.41
02-11-2026 16:00,1770825600,0.1115,0.11,0.145,0.185,0.1375,0.225,0.41
02-11-2026 17:00,1770829200,0.089,0.109,0.145,0.19,0.1355,0.22,0.405
02-11-2026 18:00,1770832800,0.0875,0.1075,0.15,0.2,0.14,0.245,0.405
02-11-2026 19:00,1770836400,0.089,0.107,0.145,0.19,0.14,0.24,0.415
02-11-2026 20:00,1770840000,0.0835,0.107,0.15,0.19,0.146,0.235,0.415
02-11-2026 21:00,1770843600,0.0825,0.1065,0.15,0.19,0.1435,0.235,0.4
02-11-2026 22:00,1770847200,0.087,0.1085,0.145,0.19,0.1465,0.24,0.4
02-11-2026 23:00,1770850800,0.0885,0.107,0.15,0.205,0.1425,0.245,0.405
02-12-2026 00:00,1770854400,0.089,0.1065,0.14,0.195,0.143,0.235,0.405
02-12-2026 01:00,1770858000,0.089,0.1055,0.145,0.195,0.14,0.235,0.415
02-12-2026 02:00,1770861600,0.088,0.106,0.15,0.2,0.143,0.235,0.415
02-12-2026 03:00,1770865200,0.088,0.104,0.15,0.21,0.142,0.245,0.4
02-12-2026 04:00,1770868800,0.087,0.109,0.145,0.205,0.144,0.235,0.4
02-12-2026 05:00,1770872400,0.089,0.109,0.15,0.205,0.1445,0.24,0.4
02-12-2026 06:00,1770876000,0.0875,0.109,0.145,0.205,0.1475,0.24,0.4
02-12-2026 07:00,1770879600,0.089,0.109,0.145,0.205,0.1425,0.235,0.4
02-12-2026 08:00,1770883200,0.088,0.1095,0.145,0.205,0.145,0.24,0.395
02-12-2026 09:00,1770886800,0.089,0.1105,0.145,0.205,0.1425,0.24,0.405
02-12-2026 10:00,1770890400,0.087,0.109,0.145,0.2,0.141,0.24,0.39
02-12-2026 11:00,1770894000,0.086,0.109,0.14,0.215,0.1425,0.24,0.38
02-12-2026 12:00,1770897600,0.086,0.109,0.145,0.215,0.142,0.23,0.38
02-12-2026 13:00,1770901200,0.087,0.109,0.145,0.21,0.143,0.24,0.395
02-12-2026 14:00,1770904800,0.0875,0.133,0.145,0.21,0.1675,0.235,0.4
02-12-2026 15:00,1770908400,0.0865,0.1265,0.15,0.2,0.1635,0.235,0.4
02-12-2026 16:00,1770912000,0.0865,0.1175,0.145,0.195,0.1615,0.235,0.395
02-12-2026 17:00,1770915600,0.0855,0.117,0.145,0.195,0.1515,0.245,0.395
02-12-2026 18:00,1770919200,0.087,0.1175,0.145,0.195,0.155,0.235,0.385
02-12-2026 19:00,1770922800,0.0865,0.1175,0.15,0.19,0.153,0.235,0.395
02-12-2026 20:00,1770926400,0.086,0.1175,0.145,0.195,0.16,0.235,0.4
02-12-2026 21:00,1770930000,0.086,0.117,0.145,0.195,0.1535,0.235,0.38
02-12-2026 22:00,1770933600,0.0855,0.117,0.15,0.21,0.157,0.235,0.38
02-12-2026 23:00,1770937200,0.086,0.112,0.145,0.195,0.153,0.235,0.38
02-13-2026 00:00,1770940800,0.0865,0.117,0.145,0.195,0.159,0.235,0.38
02-13-2026 01:00,1770944400,0.086,0.109,0.145,0.195,0.1565,0.22,0.385
02-13-2026 02:00,1770948000,0.0865,0.107,0.145,0.195,0.157,0.23,0.385
02-13-2026 03:00,1770951600,0.086,0.107,0.145,0.195,0.1605,0.23,0.385
02-13-2026 04:00,1770955200,0.0865,0.107,0.14,0.21,0.1565,0.23,0.385
02-13-2026 05:00,1770958800,0.0865,0.107,0.145,0.21,0.158,0.23,0.385
02-13-2026 06:00,1770962400,0.085,0.109,0.145,0.195,0.155,0.225,0.375
02-13-2026 07:00,1770966000,0.0815,0.104,0.14,0.175,0.1415,0.215,0.375
02-13-2026 08:00,1770969600,0.084,0.128,0.12,0.17,0.1215,0.205,0.375
02-13-2026 09:00,1770973200,0.086,0.134,0.125,0.17,0.1225,0.205,0.375
02-13-2026 10:00,1770976800,0.0855,0.144,0.125,0.17,0.124,0.205,0.37
02-13-2026 11:00,1770980400,0.091,0.1365,0.135,0.16,0.124,0.205,0.37
02-13-2026 12:00,1770984000,0.0985,0.129,0.125,0.145,0.1165,0.195,0.37
02-13-2026 13:00,1770987600,0.104,0.11,0.125,0.14,0.1155,0.17,0.365
02-13-2026 14:00,1770991200,0.1085,0.114,0.125,0.14,0.119,0.14,0.37
02-13-2026 15:00,1770994800,0.111,0.1105,0.115,0.135,0.116,0.14,0.37
02-13-2026 16:00,1770998400,0.1115,0.1095,0.115,0.125,0.112,0.125,0.37
02-13-2026 17:00,1771002000,0.1025,0.075,0.115,0.125,0.1125,0.125,0.37
02-13-2026 18:00,1771005600,0.0635,0.075,0.115,0.125,0.112,0.15,0.37
02-13-2026 19:00,1771009200,0.071,0.0755,0.11,0.125,0.111,0.155,0.385
02-13-2026 20:00,1771012800,0.066,0.075,0.11,0.125,0.111,0.155,0.37
02-13-2026 21:00,1771016400,0.067,0.0805,0.105,0.125,0.1105,0.22,0.35
02-13-2026 22:00,1771020000,0.073,0.0805,0.105,0.125,0.1105,0.215,0.39
02-13-2026 23:00,1771023600,0.067,0.0805,0.105,0.125,0.1105,0.205,0.385
02-14-2026 00:00,1771027200,0.073,0.0805,0.105,0.125,0.1105,0.2,0.385
02-14-2026 01:00,1771030800,0.0545,0.0785,0.105,0.125,0.111,0.205,0.395
02-14-2026 02:00,1771034400,0.0685,0.0775,0.105,0.125,0.1095,0.22,0.36
02-14-2026 03:00,1771038000,0.069,0.0775,0.085,0.125,0.1095,0.215,0.345
02-14-2026 04:00,1771041600,0.066,0.077,0.075,0.125,0.0915,0.22,0.355
02-14-2026 05:00,1771045200,0.117,0.076,0.075,0.125,0.0915,0.215,0.365
02-14-2026 06:00,1771048800,0.112,0.0765,0.075,0.125,0.0915,0.21,0.34
02-14-2026 07:00,1771052400,0.1075,0.076,0.075,0.125,0.0915,0.23,0.355
02-14-2026 08:00,1771056000,0.1075,0.0755,0.075,0.125,0.0915,0.215,0.38
02-14-2026 09:00,1771059600,0.107,0.0755,0.075,0.125,0.0915,0.205,0.37
02-14-2026 10:00,1771063200,0.1155,0.0745,0.075,0.125,0.0915,0.2,0.365
02-14-2026 11:00,1771066800,0.114,0.077,0.07,0.125,0.0865,0.22,0.295
02-14-2026 12:00,1771070400,0.1145,0.075,0.07,0.255,0.086,0.24,0.345
02-14-2026 13:00,1771074000,0.113,0.075,0.07,0.26,0.0865,0.23,0.365
02-14-2026 14:00,1771077600,0.111,0.072,0.07,0.25,0.0865,0.23,0.35
02-14-2026 15:00,1771081200,0.109,0.072,0.07,0.26,0.0865,0.22,0.325
02-14-2026 16:00,1771084800,0.108,0.072,0.07,0.27,0.0865,0.22,0.355
02-14-2026 17:00,1771088400,0.1175,0.0715,0.07,0.305,0.0865,0.245,0.365
02-14-2026 18:00,1771092000,0.1175,0.0715,0.07,0.25,0.0865,0.22,0.33
02-14-2026 19:00,1771095600,0.1175,0.0715,0.07,0.21,0.233,0.29,0.335
02-14-2026 21:00,1771102800,0.1175,0.0715,0.07,0.205,0.2285,0.255,0.385
02-14-2026 22:00,1771106400,0.1175,0.0715,0.07,0.185,0.2235,0.235,0.385
02-14-2026 23:00,1771110000,0.117,0.0715,0.07,0.25,0.222,0.225,0.3
02-15-2026 00:00,1771113600,0.1075,0.07,0.065,0.365,0.1895,0.215,0.275
02-15-2026 01:00,1771117200,0.104,0.0705,0.065,0.365,0.1665,0.22,0.26
02-15-2026 02:00,1771120800,0.0995,0.0705,0.065,0.365,0.154,0.22,0.265
02-15-2026 03:00,1771124400,0.0985,0.0705,0.065,0.365,0.1495,0.23,0.255
02-15-2026 04:00,1771128000,0.0965,0.07,0.06,0.36,0.1475,0.2,0.285
02-15-2026 05:00,1771131600,0.0945,0.07,0.06,0.36,0.145,0.185,0.28
02-15-2026 06:00,1771135200,0.0895,0.068,0.06,0.355,0.14,0.19,0.245
02-15-2026 07:00,1771138800,0.089,0.068,0.06,0.335,0.1395,0.19,0.285
02-15-2026 08:00,1771142400,0.0855,0.0665,0.06,0.36,0.1385,0.215,0.27
02-15-2026 09:00,1771146000,0.0845,0.0645,0.06,0.32,0.1385,0.21,0.285
02-15-2026 10:00,1771149600,0.0825,0.065,0.06,0.375,0.1385,0.225,0.245
02-15-2026 11:00,1771153200,0.081,0.0655,0.06,0.305,0.1385,0.245,0.255
02-15-2026 12:00,1771156800,0.081,0.0655,0.06,0.385,0.1365,0.22,0.27
02-15-2026 13:00,1771160400,0.079,0.0655,0.06,0.355,0.135,0.225,0.26
02-15-2026 14:00,1771164000,0.079,0.0645,0.06,0.4,0.1355,0.23,0.265
02-15-2026 15:00,1771167600,0.079,0.0615,0.06,0.385,0.134,0.205,0.27
02-15-2026 16:00,1771171200,0.079,0.0615,0.06,0.38,0.133,0.2,0.27
02-15-2026 17:00,1771174800,0.079,0.0835,0.06,0.395,0.121,0.2,0.265
02-15-2026 18:00,1771178400,0.075,0.124,0.06,0.38,0.1185,0.2,0.265
02-15-2026 19:00,1771182000,0.0735,0.156,0.06,0.385,0.121,0.205,0.265
02-15-2026 20:00,1771185600,0.0705,0.1295,0.06,0.4,0.1195,0.185,0.265
02-15-2026 21:00,1771189200,0.0675,0.124,0.06,0.395,0.1185,0.19,0.265
02-15-2026 22:00,1771192800,0.0665,0.1275,0.06,0.395,0.118,0.195,0.27
02-15-2026 23:00,1771196400,0.064,0.0975,0.06,0.39,0.121,0.2,0.27
02-16-2026 00:00,1771200000,0.0585,0.121,0.06,0.355,0.1185,0.2,0.27
02-16-2026 01:00,1771203600,0.0535,0.0955,0.06,0.355,0.1255,0.215,0.27
02-16-2026 02:00,1771207200,0.0535,0.0955,0.06,0.37,0.118,0.215,0.275
02-16-2026 03:00,1771210800,0.0535,0.1265,0.06,0.365,0.1185,0.21,0.27
02-16-2026 04:00,1771214400,0.054,0.117,0.06,0.355,0.107,0.2,0.27
02-16-2026 05:00,1771218000,0.053,0.093,0.06,0.35,0.106,0.16,0.355
02-16-2026 06:00,1771221600,0.0525,0.087,0.06,0.335,0.0955,0.15,0.325
02-16-2026 07:00,1771225200,0.046,0.102,0.06,0.335,0.0725,0.18,0.295
02-16-2026 08:00,1771228800,0.0415,0.083,0.06,0.365,0.071,0.17,0.335
02-16-2026 09:00,1771232400,0.0395,0.106,0.06,0.37,0.071,0.17,0.305
02-16-2026 10:00,1771236000,0.0395,0.106,0.06,0.365,0.0695,0.185,0.315
02-16-2026 11:00,1771239600,0.0395,0.106,0.06,0.39,0.0695,0.185,0.325
02-16-2026 12:00,1771243200,0.0395,0.106,0.06,0.39,0.0695,0.185,0.335
02-16-2026 13:00,1771246800,0.0395,0.1055,0.06,0.395,0.0695,0.19,0.33
02-16-2026 14:00,1771250400,0.0395,0.106,0.065,0.4,0.0695,0.195,0.315
02-16-2026 15:00,1771254000,0.0395,0.101,0.06,0.375,0.0695,0.195,0.3
02-16-2026 16:00,1771257600,0.0395,0.065,0.05,0.4,0.0635,0.145,0.31
02-16-2026 17:00,1771261200,0.0395,0.0645,0.06,0.4,0.0635,0.18,0.305
02-16-2026 18:00,1771264800,0.0395,0.0645,0.06,0.4,0.0635,0.18,0.305
02-16-2026 19:00,1771268400,0.039,0.062,0.05,0.395,0.0625,0.2,0.315
02-16-2026 20:00,1771272000,0.039,0.061,0.045,0.405,0.061,0.195,0.34
02-16-2026 21:00,1771275600,0.039,0.104,0.045,0.39,0.06,0.185,0.34
02-16-2026 22:00,1771279200,0.039,0.101,0.045,0.39,0.0585,0.175,0.36
02-16-2026 23:00,1771282800,0.039,0.1,0.045,0.385,0.0585,0.18,0.365
02-17-2026 00:00,1771286400,0.039,0.1,0.045,0.38,0.0585,0.17,0.365
02-17-2026 01:00,1771290000,0.039,0.0985,0.045,0.38,0.0585,0.17,0.365
02-17-2026 02:00,1771293600,0.039,0.0985,0.045,0.375,0.143,0.165,0.365
02-17-2026 03:00,1771297200,0.039,0.097,0.045,0.37,0.149,0.16,0.365
02-17-2026 04:00,1771300800,0.085,0.095,0.045,0.38,0.1415,0.145,0.355
02-17-2026 05:00,1771304400,0.084,0.094,0.045,0.375,0.139,0.145,0.355
02-17-2026 06:00,1771308000,0.0835,0.094,0.045,0.375,0.1375,0.145,0.36
02-17-2026 07:00,1771311600,0.0825,0.0925,0.045,0.365,0.129,0.15,0.36
02-17-2026 08:00,1771315200,0.0785,0.089,0.045,0.375,0.1285,0.145,0.365
02-17-2026 09:00,1771318800,0.076,0.0885,0.045,0.36,0.144,0.145,0.365
02-17-2026 10:00,1771322400,0.065,0.0745,0.065,0.34,0.1345,0.14,0.365
02-17-2026 11:00,1771326000,0.0625,0.068,0.065,0.355,0.1345,0.14,0.34
02-17-2026 12:00,1771329600,0.06,0.068,0.065,0.36,0.1345,0.14,0.335
02-17-2026 13:00,1771333200,0.062,0.0655,0.065,0.37,0.141,0.135,0.31
02-17-2026 14:00,1771336800,0.062,0.0655,0.065,0.365,0.1255,0.14,0.335
02-17-2026 15:00,1771340400,0.062,0.0655,0.065,0.375,0.1415,0.14,0.295
02-17-2026 16:00,1771344000,0.062,0.0655,0.065,0.375,0.141,0.14,0.325
02-17-2026 17:00,1771347600,0.069,0.0655,0.065,0.37,0.131,0.135,0.33
02-17-2026 18:00,1771351200,0.069,0.0655,0.065,0.375,0.131,0.135,0.32
02-17-2026 19:00,1771354800,0.0685,0.065,0.065,0.375,0.1305,0.125,0.34
02-17-2026 20:00,1771358400,0.067,0.0655,0.065,0.355,0.1215,0.125,0.375
02-17-2026 21:00,1771362000,0.063,0.0655,0.065,0.345,0.1135,0.125,0.375
02-17-2026 22:00,1771365600,0.059,0.066,0.065,0.34,0.111,0.13,0.375
02-17-2026 23:00,1771369200,0.0575,0.066,0.065,0.345,0.1075,0.125,0.375
02-18-2026 00:00,1771372800,0.056,0.066,0.065,0.345,0.104,0.125,0.375
02-18-2026 01:00,1771376400,0.0545,0.066,0.065,0.345,0.103,0.125,0.375
02-18-2026 02:00,1771380000,0.054,0.0655,0.065,0.345,0.103,0.125,0.375
02-18-2026 03:00,1771383600,0.053,0.066,0.065,0.345,0.103,0.125,0.375
02-18-2026 04:00,1771387200,0.053,0.065,0.065,0.34,0.1025,0.12,0.375
02-18-2026 05:00,1771390800,0.053,0.065,0.065,0.345,0.103,0.12,0.375
02-18-2026 06:00,1771394400,0.053,0.065,0.065,0.35,0.1025,0.12,0.375
02-18-2026 07:00,1771398000,0.053,0.065,0.065,0.345,0.1025,0.12,0.375
02-18-2026 08:00,1771401600,0.053,0.0645,0.065,0.345,0.1025,0.12,0.375
02-18-2026 09:00,1771405200,0.053,0.065,0.065,0.355,0.1025,0.12,0.375
02-18-2026 10:00,1771408800,0.053,0.065,0.065,0.35,0.1025,0.115,0.375
02-18-2026 11:00,1771412400,0.053,0.065,0.065,0.345,0.118,0.115,0.375
02-18-2026 12:00,1771416000,0.053,0.065,0.065,0.36,0.1165,0.115,0.38
02-18-2026 13:00,1771419600,0.053,0.065,0.065,0.35,0.1165,0.115,0.38
02-18-2026 14:00,1771423200,0.053,0.065,0.065,0.345,0.113,0.125,0.38
02-18-2026 15:00,1771426800,0.0515,0.065,0.07,0.33,0.1095,0.125,0.38
02-18-2026 16:00,1771430400,0.0505,0.065,0.08,0.33,0.106,0.135,0.38
02-18-2026 17:00,1771434000,0.0485,0.065,0.075,0.32,0.103,0.135,0.38
02-18-2026 18:00,1771437600,0.0465,0.065,0.075,0.33,0.1025,0.135,0.38
02-18-2026 19:00,1771441200,0.0455,0.0645,0.075,0.33,0.098,0.14,0.38
02-18-2026 20:00,1771444800,0.045,0.0645,0.065,0.325,0.1005,0.14,0.38
02-18-2026 21:00,1771448400,0.044,0.064,0.06,0.335,0.0945,0.14,0.38
02-18-2026 22:00,1771452000,0.044,0.064,0.06,0.335,0.1,0.14,0.38
02-18-2026 23:00,1771455600,0.0435,0.0635,0.06,0.33,0.101,0.135,0.38
02-19-2026 00:00,1771459200,0.0435,0.0635,0.06,0.33,0.101,0.135,0.38
02-19-2026 01:00,1771462800,0.0435,0.0635,0.06,0.33,0.101,0.135,0.38
02-19-2026 02:00,1771466400,0.0435,0.0635,0.06,0.33,0.101,0.135,0.38
02-19-2026 03:00,1771470000,0.047,0.0635,0.06,0.33,0.101,0.135,0.38
02-19-2026 04:00,1771473600,0.047,0.064,0.06,0.33,0.1,0.145,0.38
02-19-2026 05:00,1771477200,0.046,0.062,0.06,0.33,0.116,0.145,0.38
02-19-2026 06:00,1771480800,0.045,0.062,0.065,0.325,0.121,0.145,0.38
02-19-2026 07:00,1771484400,0.05,0.0605,0.065,0.35,0.111,0.115,0.38
02-19-2026 08:00,1771488000,0.0435,0.0565,0.065,0.32,0.1575,0.105,0.38
02-19-2026 09:00,1771491600,0.0405,0.052,0.065,0.335,0.1165,0.105,0.38
02-19-2026 10:00,1771495200,0.044,0.0635,0.065,0.33,0.12,0.12,0.38
02-19-2026 11:00,1771498800,0.0455,0.0635,0.065,0.33,0.1075,0.125,0.38
