Date (UTC),Timestamp (UTC),≤2.0%,2.1%,2.2%,2.3%,2.4%,2.5%,2.6%,2.7%,≥2.8%
03-19-2026 14:00,1773928800,0.0045,0.0035,0.0035,0.0035,0.0025,0.006,0.009,0.0075,0.9685
03-19-2026 15:00,1773932400,0.005,0.0035,0.0035,0.0035,0.0025,0.0055,0.0085,0.008,0.968
03-19-2026 16:00,1773936000,0.005,0.0035,0.0035,0.0035,0.0025,0.0055,0.0085,0.0095,0.968
03-19-2026 17:00,1773939600,0.005,0.0035,0.0035,0.0035,0.0025,0.0055,0.0085,0.0095,0.968
03-19-2026 18:00,1773943200,0.005,0.0035,0.0035,0.0035,0.0025,0.0055,0.008,0.0095,0.9665
03-19-2026 19:00,1773946800,0.0045,0.0035,0.0035,0.0035,0.0025,0.0045,0.0065,0.0065,0.9665
03-19-2026 20:00,1773950400,0.0045,0.0035,0.0035,0.0035,0.0025,0.0045,0.007,0.011,0.9665
03-19-2026 21:00,1773954000,0.0045,0.0035,0.0035,0.0035,0.0025,0.0045,0.007,0.013,0.952
03-19-2026 22:00,1773957600,0.0055,0.0035,0.0035,0.0035,0.0025,0.0045,0.007,0.012,0.953
03-19-2026 23:00,1773961200,0.0055,0.0035,0.0035,0.0035,0.0025,0.0045,0.007,0.0125,0.955
03-20-2026 00:00,1773964800,0.0055,0.0035,0.0035,0.0035,0.0025,0.0045,0.007,0.013,0.955
03-20-2026 01:00,1773968400,0.005,0.0035,0.0035,0.0035,0.0025,0.0045,0.007,0.011,0.955
03-20-2026 02:00,1773972000,0.005,0.0035,0.0035,0.0035,0.0025,0.0045,0.007,0.0115,0.954
03-20-2026 03:00,1773975600,0.005,0.0035,0.0035,0.0035,0.0025,0.0045,0.0075,0.0115,0.954
03-20-2026 04:00,1773979200,0.0055,0.0035,0.0035,0.0035,0.0025,0.0045,0.0075,0.0125,0.9625
03-20-2026 05:00,1773982800,0.0045,0.0035,0.0035,0.0035,0.0025,0.0045,0.008,0.0155,0.9665
03-20-2026 06:00,1773986400,0.004,0.0035,0.0035,0.0035,0.0025,0.0045,0.008,0.0155,0.967
03-20-2026 07:00,1773990000,0.005,0.0035,0.0035,0.0035,0.0025,0.0045,0.008,0.011,0.9675
03-20-2026 08:00,1773993600,0.0045,0.0035,0.0035,0.0035,0.0025,0.005,0.009,0.01,0.968
03-20-2026 09:00,1773997200,0.0045,0.0035,0.0035,0.0035,0.0025,0.005,0.008,0.0085,0.971
03-20-2026 10:00,1774000800,0.0045,0.0035,0.0035,0.0035,0.0025,0.004,0.008,0.0085,0.971
03-20-2026 11:00,1774004400,0.0035,0.0035,0.0035,0.0035,0.003,0.004,0.0155,0.0075,0.965
03-20-2026 12:00,1774008000,0.0035,0.0035,0.0035,0.0035,0.005,0.004,0.0145,0.008,0.9635
03-20-2026 13:00,1774011600,0.0035,0.0035,0.0035,0.0035,0.0045,0.004,0.0135,0.0075,0.962
03-20-2026 14:00,1774015200,0.0035,0.0035,0.0035,0.0035,0.004,0.004,0.013,0.011,0.9645
03-20-2026 15:00,1774018800,0.0035,0.0035,0.0035,0.0035,0.004,0.004,0.0115,0.0075,0.968
03-20-2026 16:00,1774022400,0.0045,0.0035,0.003,0.0035,0.004,0.004,0.0115,0.009,0.9645
03-20-2026 17:00,1774026000,0.0045,0.0035,0.003,0.0035,0.004,0.004,0.0115,0.0075,0.965
03-20-2026 18:00,1774029600,0.0035,0.0035,0.003,0.0035,0.004,0.004,0.0115,0.006,0.965
03-20-2026 19:00,1774033200,0.003,0.0035,0.003,0.0035,0.004,0.004,0.013,0.006,0.962
03-20-2026 20:00,1774036800,0.003,0.0035,0.003,0.0035,0.004,0.004,0.013,0.006,0.9615
03-20-2026 21:00,1774040400,0.0045,0.0035,0.003,0.0035,0.004,0.004,0.013,0.006,0.9615
03-20-2026 22:00,1774044000,0.0045,0.0035,0.003,0.0035,0.004,0.004,0.013,0.0065,0.9655
03-20-2026 23:00,1774047600,0.0045,0.0035,0.003,0.0035,0.004,0.004,0.013,0.006,0.9645
03-21-2026 00:00,1774051200,0.0045,0.0035,0.003,0.0035,0.004,0.004,0.013,0.006,0.967
03-21-2026 01:00,1774054800,0.0045,0.0035,0.003,0.0035,0.0035,0.004,0.013,0.0055,0.9685
03-21-2026 02:00,1774058400,0.0045,0.0035,0.003,0.0035,0.004,0.004,0.012,0.006,0.9655
03-21-2026 03:00,1774062000,0.0045,0.0035,0.003,0.0035,0.004,0.0035,0.012,0.006,0.9665
03-21-2026 04:00,1774065600,0.0045,0.0035,0.003,0.0035,0.004,0.0035,0.012,0.006,0.9675
03-21-2026 05:00,1774069200,0.0045,0.0035,0.003,0.0035,0.004,0.0035,0.012,0.0065,0.9675
03-21-2026 06:00,1774072800,0.0045,0.0035,0.003,0.0035,0.004,0.0035,0.012,0.009,0.9615
03-21-2026 07:00,1774076400,0.0045,0.0035,0.003,0.0035,0.004,0.0035,0.012,0.009,0.959
03-21-2026 08:00,1774080000,0.0045,0.0035,0.003,0.0035,0.004,0.0035,0.012,0.009,0.9635
03-21-2026 09:00,1774083600,0.0045,0.0035,0.003,0.0035,0.004,0.0035,0.012,0.006,0.968
03-21-2026 10:00,1774087200,0.0045,0.0035,0.003,0.0035,0.004,0.0035,0.012,0.0065,0.9655
03-21-2026 11:00,1774090800,0.0045,0.0035,0.003,0.0035,0.004,0.0035,0.0165,0.0065,0.963
03-21-2026 12:00,1774094400,0.0045,0.0035,0.003,0.0035,0.004,0.0035,0.0165,0.0065,0.9655
03-21-2026 13:00,1774098000,0.0045,0.0035,0.003,0.0035,0.004,0.0035,0.0155,0.0065,0.968
03-21-2026 14:00,1774101600,0.0045,0.003,0.003,0.003,0.004,0.0035,0.0155,0.007,0.966
03-21-2026 15:00,1774105200,0.0045,0.003,0.003,0.003,0.004,0.0035,0.0155,0.007,0.9645
03-21-2026 16:00,1774108800,0.0045,0.0025,0.0025,0.0025,0.004,0.0045,0.0155,0.007,0.9645
03-21-2026 17:00,1774112400,0.0045,0.0025,0.0025,0.0025,0.004,0.0045,0.0155,0.007,0.9645
03-21-2026 18:00,1774116000,0.0045,0.0025,0.0025,0.0025,0.0035,0.005,0.0155,0.007,0.964
03-21-2026 19:00,1774119600,0.0045,0.0025,0.0025,0.0025,0.0035,0.005,0.0145,0.0065,0.9645
03-21-2026 20:00,1774123200,0.0045,0.0025,0.0025,0.0025,0.0035,0.004,0.015,0.007,0.966
03-21-2026 21:00,1774126800,0.0045,0.0025,0.0025,0.0025,0.003,0.003,0.013,0.005,0.97
03-21-2026 22:00,1774130400,0.0045,0.0025,0.0025,0.0025,0.0025,0.003,0.0125,0.005,0.966
03-21-2026 23:00,1774134000,0.0045,0.0025,0.0025,0.0025,0.0025,0.003,0.0125,0.005,0.97
03-22-2026 00:00,1774137600,0.005,0.0025,0.0025,0.0025,0.0025,0.003,0.0125,0.005,0.967
03-22-2026 01:00,1774141200,0.0035,0.0025,0.0025,0.0025,0.0025,0.0025,0.0095,0.0045,0.9675
03-22-2026 02:00,1774144800,0.0035,0.0025,0.0025,0.0025,0.0025,0.0025,0.0085,0.0045,0.9685
03-22-2026 03:00,1774148400,0.003,0.0025,0.0025,0.0025,0.0025,0.0025,0.0075,0.0045,0.976
03-22-2026 04:00,1774152000,0.0045,0.0025,0.0025,0.0025,0.0025,0.0025,0.0075,0.0045,0.974
03-22-2026 05:00,1774155600,0.0045,0.0025,0.0025,0.0025,0.0025,0.0025,0.0075,0.0045,0.9665
03-22-2026 06:00,1774159200,0.0045,0.0025,0.0025,0.0025,0.0025,0.0025,0.006,0.0045,0.975
03-22-2026 07:00,1774162800,0.0045,0.0025,0.0025,0.0025,0.0025,0.0025,0.006,0.0045,0.965
03-22-2026 08:00,1774166400,0.0045,0.0025,0.0025,0.0025,0.0035,0.003,0.0065,0.005,0.9665
03-22-2026 09:00,1774170000,0.0045,0.0025,0.0025,0.0025,0.004,0.003,0.0065,0.005,0.973
03-22-2026 10:00,1774173600,0.0035,0.0025,0.0025,0.0025,0.004,0.003,0.007,0.005,0.972
03-22-2026 11:00,1774177200,0.004,0.0025,0.0025,0.0025,0.004,0.003,0.0065,0.0055,0.972
03-22-2026 12:00,1774180800,0.0035,0.0025,0.0025,0.0025,0.004,0.003,0.006,0.0055,0.971
03-22-2026 13:00,1774184400,0.0035,0.0025,0.0025,0.0025,0.004,0.0025,0.0075,0.0055,0.972
03-22-2026 14:00,1774188000,0.0035,0.0025,0.0025,0.0025,0.004,0.003,0.0075,0.0055,0.972
03-22-2026 15:00,1774191600,0.004,0.004,0.003,0.003,0.004,0.0035,0.008,0.0065,0.9395
03-22-2026 16:00,1774195200,0.004,0.0035,0.003,0.003,0.004,0.003,0.008,0.0065,0.942
03-22-2026 17:00,1774198800,0.004,0.0035,0.003,0.003,0.004,0.0035,0.008,0.0065,0.942
03-22-2026 18:00,1774202400,0.004,0.004,0.003,0.003,0.004,0.0035,0.008,0.0075,0.934
03-22-2026 19:00,1774206000,0.004,0.004,0.003,0.003,0.005,0.0045,0.02,0.0085,0.952
03-22-2026 20:00,1774209600,0.004,0.004,0.003,0.003,0.005,0.0045,0.014,0.008,0.961
03-22-2026 21:00,1774213200,0.004,0.004,0.003,0.003,0.005,0.0045,0.0105,0.008,0.9635
03-22-2026 22:00,1774216800,0.003,0.003,0.002,0.0025,0.0035,0.003,0.0055,0.0065,0.9665
03-22-2026 23:00,1774220400,0.003,0.003,0.0015,0.0025,0.004,0.003,0.0055,0.0055,0.9735
03-23-2026 00:00,1774224000,0.003,0.003,0.0015,0.0025,0.004,0.003,0.0055,0.0055,0.9715
03-23-2026 01:00,1774227600,0.003,0.003,0.0015,0.0035,0.003,0.003,0.0055,0.0055,0.973
03-23-2026 02:00,1774231200,0.003,0.003,0.0015,0.0035,0.003,0.003,0.0055,0.0055,0.973
03-23-2026 03:00,1774234800,0.003,0.003,0.0015,0.0035,0.003,0.003,0.0055,0.0055,0.97
03-23-2026 04:00,1774238400,0.0035,0.003,0.0015,0.0035,0.003,0.003,0.0055,0.0055,0.972
03-23-2026 05:00,1774242000,0.004,0.003,0.0015,0.0035,0.003,0.004,0.0055,0.0055,0.972
03-23-2026 06:00,1774245600,0.004,0.003,0.0015,0.0035,0.003,0.004,0.0055,0.0055,0.973
03-23-2026 07:00,1774249200,0.004,0.003,0.003,0.0035,0.003,0.004,0.0055,0.0055,0.978
03-23-2026 08:00,1774252800,0.003,0.003,0.002,0.003,0.003,0.005,0.0055,0.005,0.978
03-23-2026 09:00,1774256400,0.004,0.003,0.0025,0.0035,0.003,0.004,0.0055,0.005,0.9765
03-23-2026 10:00,1774260000,0.004,0.003,0.0025,0.0035,0.003,0.004,0.01,0.0055,0.974
03-23-2026 11:00,1774263600,0.004,0.003,0.0025,0.0035,0.003,0.004,0.011,0.0055,0.9715
03-23-2026 12:00,1774267200,0.005,0.003,0.0025,0.0035,0.003,0.004,0.01,0.0055,0.969
03-23-2026 13:00,1774270800,0.0025,0.0035,0.0035,0.0045,0.0035,0.0055,0.0105,0.0065,0.969
03-23-2026 14:00,1774274400,0.0025,0.003,0.0025,0.0035,0.003,0.0045,0.0105,0.0055,0.969
03-23-2026 15:00,1774278000,0.0025,0.003,0.003,0.0045,0.003,0.005,0.0105,0.0065,0.9675
03-23-2026 16:00,1774281600,0.0025,0.003,0.003,0.0045,0.003,0.005,0.01,0.0065,0.9675
03-23-2026 17:00,1774285200,0.004,0.003,0.003,0.0045,0.003,0.005,0.0105,0.0065,0.9675
03-23-2026 18:00,1774288800,0.0035,0.003,0.003,0.0045,0.003,0.005,0.01,0.0065,0.968
03-23-2026 19:00,1774292400,0.0035,0.003,0.003,0.0045,0.0025,0.005,0.0095,0.0065,0.968
03-23-2026 20:00,1774296000,0.0035,0.0025,0.003,0.0045,0.0025,0.005,0.01,0.0065,0.968
03-23-2026 21:00,1774299600,0.0035,0.0045,0.003,0.0045,0.0025,0.004,0.0145,0.011,0.9675
03-23-2026 22:00,1774303200,0.0035,0.0045,0.003,0.0045,0.0025,0.004,0.012,0.0125,0.968
03-23-2026 23:00,1774306800,0.0035,0.0045,0.003,0.0045,0.0025,0.0035,0.012,0.012,0.969
03-24-2026 00:00,1774310400,0.0035,0.0045,0.003,0.0045,0.0025,0.0035,0.01,0.012,0.969
03-24-2026 01:00,1774314000,0.0035,0.004,0.002,0.0035,0.0025,0.0035,0.0115,0.0105,0.9685
03-24-2026 02:00,1774317600,0.004,0.0045,0.0025,0.0035,0.0025,0.004,0.0115,0.0105,0.9655
03-24-2026 03:00,1774321200,0.004,0.0045,0.0025,0.0035,0.0025,0.004,0.0115,0.0105,0.9655
03-24-2026 04:00,1774324800,0.004,0.0045,0.0025,0.0035,0.0025,0.004,0.0115,0.0105,0.967
03-24-2026 05:00,1774328400,0.004,0.0045,0.0025,0.0035,0.0025,0.004,0.0115,0.0105,0.967
03-24-2026 06:00,1774332000,0.0045,0.0045,0.0025,0.0035,0.0025,0.004,0.0115,0.01,0.967
03-24-2026 07:00,1774335600,0.0045,0.0045,0.003,0.0035,0.004,0.004,0.012,0.011,0.9655
03-24-2026 08:00,1774339200,0.0045,0.0045,0.003,0.0035,0.004,0.004,0.0115,0.011,0.966
03-24-2026 09:00,1774342800,0.0045,0.0045,0.003,0.0035,0.0045,0.004,0.0115,0.011,0.966
03-24-2026 10:00,1774346400,0.0045,0.0045,0.003,0.0035,0.0045,0.004,0.0115,0.0115,0.966
03-24-2026 11:00,1774350000,0.0045,0.0045,0.003,0.0035,0.004,0.004,0.0115,0.0115,0.966
03-24-2026 12:00,1774353600,0.0045,0.0045,0.003,0.0035,0.004,0.004,0.0115,0.0115,0.966
03-24-2026 13:00,1774357200,0.0045,0.0045,0.003,0.0035,0.004,0.004,0.0115,0.0115,0.9665
03-24-2026 14:00,1774360800,0.0045,0.0045,0.003,0.0035,0.004,0.004,0.0115,0.011,0.9665
03-24-2026 15:00,1774364400,0.0045,0.0045,0.003,0.0035,0.004,0.004,0.0115,0.0105,0.9665
03-24-2026 16:00,1774368000,0.0045,0.0045,0.003,0.0035,0.004,0.004,0.012,0.0105,0.9665
03-24-2026 17:00,1774371600,0.0045,0.004,0.003,0.0035,0.004,0.0025,0.012,0.0105,0.9665
03-24-2026 18:00,1774375200,0.004,0.004,0.003,0.0035,0.004,0.004,0.012,0.0105,0.9665
03-24-2026 19:00,1774378800,0.004,0.004,0.003,0.0035,0.004,0.004,0.012,0.0105,0.9665
03-24-2026 20:00,1774382400,0.004,0.004,0.003,0.0035,0.004,0.004,0.012,0.0105,0.9665
03-24-2026 21:00,1774386000,0.004,0.004,0.003,0.0035,0.004,0.004,0.012,0.0105,0.9665
03-24-2026 22:00,1774389600,0.004,0.004,0.003,0.0035,0.004,0.004,0.012,0.0105,0.9665
03-24-2026 23:00,1774393200,0.003,0.003,0.002,0.003,0.003,0.003,0.011,0.0095,0.9695
03-25-2026 00:00,1774396800,0.003,0.003,0.002,0.003,0.003,0.003,0.011,0.0095,0.9695
03-25-2026 01:00,1774400400,0.003,0.003,0.002,0.003,0.003,0.003,0.011,0.0095,0.97
03-25-2026 02:00,1774404000,0.003,0.003,0.002,0.0025,0.003,0.003,0.011,0.0095,0.97
03-25-2026 03:00,1774407600,0.003,0.003,0.002,0.0025,0.003,0.003,0.011,0.0095,0.97
03-25-2026 04:00,1774411200,0.003,0.003,0.002,0.0025,0.003,0.003,0.011,0.0095,0.97
03-25-2026 05:00,1774414800,0.003,0.003,0.002,0.0025,0.003,0.003,0.011,0.0095,0.9705
03-25-2026 06:00,1774418400,0.003,0.003,0.002,0.0025,0.003,0.003,0.011,0.0095,0.97
03-25-2026 07:00,1774422000,0.003,0.003,0.002,0.0025,0.003,0.003,0.011,0.0095,0.97
03-25-2026 08:00,1774425600,0.0035,0.0035,0.0025,0.0025,0.0035,0.0035,0.012,0.0075,0.97
03-25-2026 09:00,1774429200,0.004,0.003,0.002,0.0025,0.0035,0.003,0.012,0.006,0.97
03-25-2026 10:00,1774432800,0.0035,0.003,0.002,0.0025,0.0035,0.003,0.012,0.006,0.97
03-25-2026 11:00,1774436400,0.0035,0.003,0.002,0.0025,0.0035,0.003,0.012,0.006,0.971
03-25-2026 12:00,1774440000,0.0035,0.003,0.002,0.0025,0.0035,0.003,0.012,0.006,0.9715
03-25-2026 13:00,1774443600,0.0035,0.003,0.002,0.0025,0.0035,0.003,0.013,0.006,0.9715
03-25-2026 14:00,1774447200,0.0035,0.003,0.003,0.0025,0.0035,0.003,0.012,0.007,0.97
03-25-2026 15:00,1774450800,0.0035,0.003,0.003,0.0025,0.0035,0.003,0.0115,0.008,0.97
03-25-2026 16:00,1774454400,0.0035,0.003,0.003,0.0025,0.0035,0.003,0.0115,0.008,0.97
03-25-2026 17:00,1774458000,0.0035,0.003,0.003,0.0025,0.0035,0.003,0.0115,0.008,0.97
03-25-2026 18:00,1774461600,0.0035,0.003,0.003,0.0025,0.0035,0.003,0.0115,0.008,0.97
03-25-2026 19:00,1774465200,0.0035,0.003,0.003,0.0025,0.0035,0.003,0.011,0.008,0.9705
03-25-2026 20:00,1774468800,0.0035,0.003,0.003,0.0025,0.0035,0.003,0.01,0.008,0.9715
03-25-2026 21:00,1774472400,0.0035,0.003,0.0035,0.0025,0.0035,0.003,0.01,0.009,0.9715
03-25-2026 22:00,1774476000,0.0035,0.003,0.0035,0.0025,0.0035,0.003,0.009,0.0095,0.9715
03-25-2026 23:00,1774479600,0.0035,0.003,0.0035,0.0025,0.0035,0.003,0.009,0.0095,0.9715
03-26-2026 00:00,1774483200,0.0035,0.003,0.003,0.0025,0.0035,0.003,0.009,0.0095,0.972
03-26-2026 01:00,1774486800,0.003,0.003,0.002,0.0025,0.003,0.005,0.009,0.008,0.9715
03-26-2026 02:00,1774490400,0.0035,0.003,0.002,0.0025,0.0035,0.0045,0.0085,0.0085,0.972
03-26-2026 03:00,1774494000,0.0035,0.003,0.002,0.0025,0.0035,0.0045,0.009,0.0085,0.9715
03-26-2026 04:00,1774497600,0.0035,0.003,0.0025,0.0025,0.0035,0.0045,0.009,0.0085,0.9715
03-26-2026 05:00,1774501200,0.0035,0.003,0.0025,0.0025,0.0035,0.0045,0.009,0.0085,0.9715
03-26-2026 06:00,1774504800,0.0035,0.003,0.0025,0.0025,0.0035,0.0045,0.009,0.0085,0.9715
03-26-2026 07:00,1774508400,0.0035,0.003,0.0025,0.0025,0.0035,0.0045,0.0085,0.009,0.9715
03-26-2026 08:00,1774512000,0.0035,0.003,0.0025,0.0025,0.0035,0.0045,0.0085,0.009,0.9715
03-26-2026 09:00,1774515600,0.0035,0.003,0.0025,0.0025,0.0035,0.0045,0.0085,0.009,0.9715
03-26-2026 10:00,1774519200,0.0025,0.0025,0.0025,0.0025,0.0035,0.0045,0.0085,0.009,0.9715
03-26-2026 11:00,1774522800,0.0025,0.0025,0.0015,0.0025,0.0035,0.0045,0.0085,0.0075,0.9715
03-26-2026 12:00,1774526400,0.0025,0.0025,0.0015,0.0025,0.0035,0.0045,0.0085,0.0075,0.9715
03-26-2026 13:00,1774530000,0.0025,0.0025,0.0015,0.0025,0.0035,0.0045,0.0085,0.0045,0.9715
03-26-2026 14:00,1774533600,0.0025,0.0025,0.0015,0.0025,0.0015,0.0035,0.0085,0.0045,0.9715
03-26-2026 15:00,1774537200,0.0025,0.0025,0.0015,0.0025,0.007,0.0035,0.012,0.0045,0.971
03-26-2026 16:00,1774540800,0.0025,0.0025,0.0015,0.0025,0.006,0.0035,0.011,0.0045,0.973
03-26-2026 17:00,1774544400,0.0025,0.0025,0.0015,0.0025,0.0055,0.0035,0.011,0.0045,0.973
03-26-2026 18:00,1774548000,0.0025,0.0025,0.0015,0.0025,0.0045,0.0035,0.01,0.0065,0.9745
03-26-2026 19:00,1774551600,0.0025,0.0025,0.0015,0.0025,0.004,0.0035,0.008,0.008,0.9745
03-26-2026 20:00,1774555200,0.0025,0.0025,0.0015,0.0025,0.004,0.0035,0.0085,0.008,0.975
03-26-2026 21:00,1774558800,0.0025,0.0025,0.0015,0.0025,0.004,0.0035,0.009,0.008,0.975
03-26-2026 22:00,1774562400,0.0025,0.0025,0.0015,0.0025,0.004,0.0035,0.0085,0.008,0.975
03-26-2026 23:00,1774566000,0.0025,0.0025,0.0015,0.0025,0.0025,0.0035,0.009,0.007,0.975
03-27-2026 00:00,1774569600,0.0025,0.0025,0.0015,0.0025,0.0025,0.0035,0.008,0.008,0.975
03-27-2026 01:00,1774573200,0.0025,0.0025,0.0015,0.0025,0.0025,0.003,0.0075,0.008,0.9755
03-27-2026 02:00,1774576800,0.0025,0.0025,0.0015,0.0025,0.0035,0.0025,0.007,0.0065,0.9755
03-27-2026 03:00,1774580400,0.0025,0.0025,0.0015,0.0025,0.0035,0.0025,0.007,0.0065,0.9755
03-27-2026 04:00,1774584000,0.0025,0.0025,0.0015,0.0025,0.0035,0.0025,0.0075,0.0065,0.9755
03-27-2026 05:00,1774587600,0.0025,0.0025,0.0015,0.0025,0.0035,0.0025,0.0085,0.0065,0.9755
03-27-2026 06:00,1774591200,0.0025,0.0025,0.0015,0.0025,0.0035,0.0025,0.0085,0.0055,0.976
03-27-2026 07:00,1774594800,0.0025,0.0025,0.0015,0.0025,0.0035,0.0025,0.0085,0.0055,0.976
03-27-2026 08:00,1774598400,0.0025,0.0025,0.0015,0.0025,0.0035,0.0025,0.009,0.0055,0.976
03-27-2026 09:00,1774602000,0.0025,0.0025,0.0015,0.0025,0.0025,0.0025,0.0085,0.0055,0.976
03-27-2026 10:00,1774605600,0.0025,0.0025,0.0015,0.0025,0.0025,0.0025,0.0085,0.0055,0.976
03-27-2026 11:00,1774609200,0.0025,0.0025,0.0015,0.0025,0.0025,0.0025,0.009,0.0055,0.976
03-27-2026 12:00,1774612800,0.0025,0.0025,0.0015,0.0025,0.0025,0.0025,0.0085,0.0055,0.9755
03-27-2026 13:00,1774616400,0.0025,0.0025,0.0015,0.0025,0.0025,0.0025,0.009,0.0055,0.9755
03-27-2026 14:00,1774620000,0.0025,0.0025,0.0015,0.0025,0.0025,0.0025,0.009,0.0055,0.9755
03-27-2026 15:00,1774623600,0.0025,0.0025,0.0015,0.0025,0.0025,0.0025,0.009,0.0055,0.9745
03-27-2026 16:00,1774627200,0.0025,0.0025,0.0015,0.0025,0.0025,0.0025,0.009,0.0055,0.9745
03-27-2026 17:00,1774630800,0.0025,0.0025,0.0015,0.0025,0.0025,0.0025,0.009,0.0055,0.9745
03-27-2026 18:00,1774634400,0.0025,0.0025,0.0015,0.0025,0.0025,0.0025,0.0085,0.0055,0.9745
03-27-2026 19:00,1774638000,0.0025,0.0025,0.0015,0.0025,0.0025,0.0025,0.0085,0.0055,0.9745
03-27-2026 20:00,1774641600,0.0025,0.0025,0.0015,0.0025,0.0025,0.0025,0.01,0.0055,0.9745
03-27-2026 21:00,1774645200,0.0025,0.0025,0.0015,0.0025,0.0025,0.0025,0.01,0.0055,0.9745
03-27-2026 22:00,1774648800,0.0025,0.0025,0.0015,0.0025,0.0025,0.0025,0.006,0.0055,0.9745
03-27-2026 23:00,1774652400,0.0025,0.002,0.0015,0.0025,0.0025,0.0025,0.0055,0.0055,0.9745
03-28-2026 00:00,1774656000,0.0025,0.002,0.0015,0.0025,0.0025,0.0025,0.0055,0.0055,0.9745
03-28-2026 01:00,1774659600,0.0025,0.002,0.0015,0.0025,0.0025,0.0025,0.0055,0.0055,0.9745
03-28-2026 02:00,1774663200,0.0025,0.002,0.0015,0.0025,0.0025,0.0025,0.0055,0.0055,0.9745
03-28-2026 03:00,1774666800,0.0025,0.002,0.0015,0.0025,0.0025,0.0025,0.0055,0.0055,0.9745
03-28-2026 04:00,1774670400,0.0025,0.002,0.0015,0.0025,0.0025,0.0025,0.0055,0.0055,0.9745
03-28-2026 05:00,1774674000,0.0025,0.002,0.0015,0.0025,0.0025,0.0025,0.0055,0.0055,0.9745
03-28-2026 06:00,1774677600,0.0025,0.002,0.0015,0.0025,0.0025,0.0025,0.0055,0.0055,0.9745
03-28-2026 07:00,1774681200,0.0025,0.002,0.0015,0.0025,0.0025,0.0025,0.0055,0.0055,0.9745
03-28-2026 08:00,1774684800,0.0025,0.002,0.0015,0.0025,0.0025,0.0025,0.0055,0.0055,0.9735
03-28-2026 09:00,1774688400,0.0025,0.002,0.0015,0.0025,0.0025,0.0025,0.0055,0.0055,0.9735
03-28-2026 10:00,1774692000,0.0025,0.002,0.0015,0.0025,0.0025,0.0025,0.0055,0.0055,0.9735
03-28-2026 11:00,1774695600,0.0025,0.002,0.0015,0.0025,0.0025,0.0025,0.0055,0.0055,0.973
03-28-2026 12:00,1774699200,0.0025,0.002,0.0015,0.0025,0.0025,0.0025,0.0055,0.0055,0.973
03-28-2026 13:00,1774702800,0.0025,0.002,0.0015,0.0025,0.0025,0.0025,0.0055,0.0055,0.973
03-28-2026 14:00,1774706400,0.0025,0.002,0.0015,0.0025,0.0025,0.0025,0.0055,0.0055,0.973
03-28-2026 15:00,1774710000,0.0025,0.002,0.0015,0.0025,0.0025,0.0025,0.0055,0.0055,0.973
03-28-2026 16:00,1774713600,0.0075,0.002,0.0015,0.0025,0.0025,0.0025,0.005,0.009,0.973
03-28-2026 17:00,1774717200,0.0075,0.002,0.0015,0.0025,0.0025,0.0025,0.005,0.0095,0.973
03-28-2026 18:00,1774720800,0.0075,0.002,0.0015,0.0025,0.0025,0.0025,0.005,0.0075,0.973
03-28-2026 19:00,1774724400,0.0065,0.002,0.0015,0.0025,0.0025,0.0025,0.005,0.0085,0.976
03-28-2026 20:00,1774728000,0.0065,0.002,0.0015,0.0025,0.0025,0.0025,0.005,0.0085,0.976
03-28-2026 21:00,1774731600,0.007,0.002,0.0015,0.0025,0.0025,0.0025,0.0055,0.0075,0.976
03-28-2026 22:00,1774735200,0.006,0.002,0.0015,0.0025,0.0025,0.0025,0.005,0.006,0.976
03-28-2026 23:00,1774738800,0.0075,0.002,0.0015,0.0025,0.0025,0.0025,0.0045,0.0085,0.976
03-29-2026 00:00,1774742400,0.006,0.002,0.0015,0.0025,0.0025,0.0025,0.0045,0.008,0.976
03-29-2026 01:00,1774746000,0.006,0.002,0.0015,0.0025,0.0025,0.0025,0.0045,0.007,0.9775
03-29-2026 02:00,1774749600,0.004,0.002,0.0015,0.0025,0.0025,0.0025,0.0045,0.0055,0.9775
03-29-2026 03:00,1774753200,0.0035,0.002,0.0015,0.0025,0.0025,0.0025,0.0045,0.0055,0.9775
03-29-2026 04:00,1774756800,0.0045,0.0015,0.0015,0.0025,0.0025,0.0025,0.0045,0.0065,0.979
03-29-2026 05:00,1774760400,0.0055,0.0015,0.0015,0.0025,0.0025,0.0025,0.0045,0.0065,0.979
03-29-2026 06:00,1774764000,0.0055,0.0015,0.0015,0.0025,0.0025,0.0025,0.0045,0.007,0.979
03-29-2026 07:00,1774767600,0.0035,0.0015,0.0015,0.0025,0.0025,0.0025,0.008,0.0065,0.979
03-29-2026 08:00,1774771200,0.003,0.0015,0.0015,0.0025,0.0025,0.0025,0.007,0.006,0.979
03-29-2026 09:00,1774774800,0.0035,0.0015,0.0015,0.0025,0.0025,0.0025,0.0065,0.0065,0.979
03-29-2026 10:00,1774778400,0.0035,0.0015,0.0015,0.0025,0.0025,0.0025,0.0065,0.0065,0.979
03-29-2026 11:00,1774782000,0.0035,0.0015,0.0015,0.0015,0.0015,0.0015,0.008,0.0065,0.979
03-29-2026 12:00,1774785600,0.0035,0.0015,0.0015,0.0015,0.0015,0.0015,0.008,0.0065,0.979
03-29-2026 13:00,1774789200,0.0035,0.0015,0.0015,0.0015,0.0015,0.0015,0.008,0.0065,0.979
03-29-2026 14:00,1774792800,0.0035,0.0015,0.0015,0.0015,0.0015,0.0015,0.0095,0.0065,0.979
