Date (UTC),Timestamp (UTC),≤3.9%,4.0%,4.1%,4.2%,4.3%,4.4%,4.5%,4.6%,≥4.7%
02-25-2026 03:00,1771988400,0.029,0.017,0.05,0.155,0.255,0.31,0.145,0.06,0.023
02-25-2026 04:00,1771992000,0.029,0.017,0.05,0.16,0.255,0.31,0.145,0.06,0.024
02-25-2026 05:00,1771995600,0.029,0.017,0.05,0.16,0.255,0.31,0.145,0.07,0.024
02-25-2026 06:00,1771999200,0.029,0.017,0.05,0.155,0.255,0.31,0.145,0.07,0.024
02-25-2026 07:00,1772002800,0.029,0.017,0.05,0.145,0.26,0.31,0.145,0.07,0.023
02-25-2026 08:00,1772006400,0.029,0.017,0.05,0.15,0.26,0.31,0.145,0.07,0.023
02-25-2026 09:00,1772010000,0.029,0.017,0.06,0.16,0.27,0.31,0.145,0.07,0.0295
02-25-2026 10:00,1772013600,0.029,0.017,0.06,0.15,0.255,0.31,0.145,0.07,0.0295
02-25-2026 11:00,1772017200,0.029,0.017,0.055,0.15,0.25,0.31,0.145,0.07,0.0285
02-25-2026 12:00,1772020800,0.029,0.017,0.055,0.16,0.25,0.31,0.145,0.07,0.023
02-25-2026 13:00,1772024400,0.029,0.017,0.055,0.15,0.25,0.31,0.145,0.07,0.0235
02-25-2026 14:00,1772028000,0.029,0.017,0.06,0.15,0.25,0.31,0.145,0.07,0.0235
02-25-2026 15:00,1772031600,0.03,0.0165,0.06,0.14,0.27,0.31,0.145,0.075,0.022
02-25-2026 16:00,1772035200,0.0295,0.016,0.045,0.155,0.255,0.31,0.145,0.07,0.024
02-25-2026 17:00,1772038800,0.0295,0.016,0.05,0.145,0.25,0.31,0.145,0.07,0.024
02-25-2026 18:00,1772042400,0.0295,0.016,0.045,0.155,0.25,0.31,0.145,0.07,0.023
02-25-2026 19:00,1772046000,0.0295,0.016,0.05,0.16,0.25,0.31,0.145,0.07,0.023
02-25-2026 20:00,1772049600,0.0295,0.016,0.045,0.155,0.25,0.305,0.145,0.07,0.019
02-25-2026 21:00,1772053200,0.0295,0.016,0.045,0.165,0.26,0.305,0.145,0.07,0.0245
02-25-2026 22:00,1772056800,0.0295,0.016,0.045,0.165,0.26,0.305,0.14,0.07,0.029
02-25-2026 23:00,1772060400,0.0295,0.016,0.045,0.16,0.255,0.31,0.14,0.07,0.023
02-26-2026 00:00,1772064000,0.0295,0.016,0.045,0.165,0.26,0.31,0.145,0.07,0.0225
02-26-2026 01:00,1772067600,0.03,0.016,0.045,0.16,0.265,0.31,0.145,0.07,0.0205
02-26-2026 02:00,1772071200,0.0295,0.016,0.055,0.165,0.26,0.31,0.145,0.07,0.0285
02-26-2026 03:00,1772074800,0.0295,0.016,0.055,0.16,0.265,0.31,0.145,0.07,0.023
02-26-2026 04:00,1772078400,0.029,0.016,0.055,0.155,0.255,0.31,0.145,0.07,0.023
02-26-2026 05:00,1772082000,0.0295,0.016,0.055,0.155,0.265,0.32,0.145,0.07,0.0235
02-26-2026 06:00,1772085600,0.0295,0.016,0.055,0.155,0.27,0.305,0.145,0.07,0.024
02-26-2026 07:00,1772089200,0.03,0.0165,0.065,0.16,0.27,0.3,0.145,0.07,0.0225
02-26-2026 08:00,1772092800,0.0295,0.016,0.06,0.155,0.275,0.305,0.165,0.07,0.0335
02-26-2026 09:00,1772096400,0.0295,0.016,0.065,0.15,0.27,0.305,0.165,0.07,0.033
02-26-2026 10:00,1772100000,0.0275,0.0155,0.065,0.13,0.28,0.325,0.165,0.07,0.0335
02-26-2026 11:00,1772103600,0.0275,0.0155,0.065,0.13,0.28,0.315,0.165,0.07,0.033
02-26-2026 12:00,1772107200,0.0275,0.0155,0.065,0.13,0.28,0.32,0.165,0.07,0.033
02-26-2026 13:00,1772110800,0.0275,0.0155,0.065,0.13,0.28,0.335,0.165,0.07,0.033
02-26-2026 14:00,1772114400,0.0275,0.015,0.055,0.135,0.265,0.325,0.165,0.07,0.029
02-26-2026 15:00,1772118000,0.0275,0.015,0.05,0.135,0.265,0.335,0.165,0.07,0.032
02-26-2026 16:00,1772121600,0.0275,0.015,0.05,0.145,0.265,0.33,0.165,0.07,0.031
02-26-2026 17:00,1772125200,0.0275,0.015,0.06,0.14,0.265,0.325,0.165,0.07,0.033
02-26-2026 18:00,1772128800,0.0255,0.015,0.06,0.14,0.265,0.325,0.165,0.07,0.033
02-26-2026 19:00,1772132400,0.0255,0.015,0.055,0.235,0.265,0.215,0.165,0.07,0.029
02-26-2026 20:00,1772136000,0.0255,0.015,0.055,0.25,0.265,0.22,0.165,0.07,0.023
02-26-2026 21:00,1772139600,0.0255,0.015,0.055,0.265,0.26,0.215,0.145,0.055,0.031
02-26-2026 22:00,1772143200,0.0255,0.015,0.06,0.265,0.26,0.22,0.145,0.055,0.033
02-26-2026 23:00,1772146800,0.0255,0.015,0.06,0.27,0.26,0.245,0.145,0.055,0.033
02-27-2026 00:00,1772150400,0.0255,0.015,0.06,0.27,0.26,0.245,0.145,0.055,0.032
02-27-2026 01:00,1772154000,0.0255,0.015,0.06,0.265,0.26,0.245,0.145,0.055,0.033
02-27-2026 02:00,1772157600,0.0255,0.015,0.06,0.245,0.26,0.275,0.145,0.055,0.033
02-27-2026 03:00,1772161200,0.0255,0.015,0.06,0.22,0.26,0.29,0.145,0.055,0.033
02-27-2026 04:00,1772164800,0.0255,0.015,0.065,0.22,0.255,0.26,0.145,0.055,0.033
02-27-2026 05:00,1772168400,0.0255,0.015,0.065,0.22,0.255,0.27,0.145,0.055,0.034
02-27-2026 06:00,1772172000,0.0255,0.015,0.065,0.22,0.255,0.28,0.145,0.055,0.033
02-27-2026 07:00,1772175600,0.0255,0.015,0.06,0.23,0.255,0.275,0.145,0.055,0.032
02-27-2026 08:00,1772179200,0.0255,0.015,0.06,0.23,0.285,0.28,0.175,0.055,0.033
02-27-2026 09:00,1772182800,0.0255,0.015,0.06,0.225,0.285,0.255,0.175,0.055,0.0315
02-27-2026 10:00,1772186400,0.0255,0.015,0.06,0.23,0.285,0.255,0.195,0.055,0.0335
02-27-2026 11:00,1772190000,0.0255,0.015,0.06,0.23,0.285,0.175,0.185,0.055,0.0335
02-27-2026 12:00,1772193600,0.0255,0.014,0.06,0.315,0.285,0.125,0.185,0.055,0.0335
02-27-2026 13:00,1772197200,0.0255,0.014,0.06,0.31,0.285,0.125,0.245,0.055,0.0335
02-27-2026 14:00,1772200800,0.0255,0.014,0.06,0.315,0.285,0.125,0.245,0.055,0.0335
02-27-2026 15:00,1772204400,0.0255,0.014,0.06,0.32,0.285,0.125,0.245,0.045,0.0335
02-27-2026 16:00,1772208000,0.0255,0.014,0.06,0.3,0.28,0.125,0.255,0.045,0.0335
02-27-2026 17:00,1772211600,0.0255,0.014,0.06,0.315,0.24,0.13,0.255,0.045,0.0335
02-27-2026 18:00,1772215200,0.0255,0.014,0.045,0.27,0.27,0.255,0.185,0.045,0.024
02-27-2026 19:00,1772218800,0.0255,0.014,0.045,0.265,0.23,0.25,0.18,0.045,0.023
02-27-2026 20:00,1772222400,0.0255,0.014,0.045,0.265,0.225,0.25,0.185,0.045,0.023
02-27-2026 21:00,1772226000,0.0255,0.014,0.045,0.265,0.225,0.27,0.185,0.045,0.024
02-27-2026 22:00,1772229600,0.0255,0.014,0.045,0.265,0.265,0.325,0.2,0.045,0.024
02-27-2026 23:00,1772233200,0.0255,0.014,0.045,0.26,0.275,0.31,0.185,0.0455,0.024
02-28-2026 00:00,1772236800,0.0255,0.014,0.045,0.26,0.27,0.305,0.185,0.0455,0.0225
02-28-2026 01:00,1772240400,0.0255,0.014,0.045,0.26,0.27,0.305,0.185,0.0455,0.023
02-28-2026 02:00,1772244000,0.0255,0.014,0.045,0.25,0.27,0.325,0.18,0.0455,0.0235
02-28-2026 03:00,1772247600,0.0255,0.014,0.045,0.25,0.27,0.33,0.175,0.0455,0.024
02-28-2026 04:00,1772251200,0.0255,0.014,0.045,0.23,0.27,0.335,0.16,0.0455,0.0225
02-28-2026 05:00,1772254800,0.0255,0.014,0.045,0.225,0.215,0.34,0.165,0.041,0.024
02-28-2026 06:00,1772258400,0.0255,0.014,0.045,0.23,0.27,0.34,0.175,0.041,0.024
02-28-2026 07:00,1772262000,0.0255,0.014,0.045,0.26,0.24,0.345,0.2,0.041,0.0235
02-28-2026 08:00,1772265600,0.0255,0.014,0.045,0.265,0.215,0.365,0.19,0.041,0.024
02-28-2026 09:00,1772269200,0.0255,0.014,0.045,0.265,0.18,0.365,0.19,0.041,0.023
02-28-2026 10:00,1772272800,0.0255,0.014,0.045,0.265,0.18,0.365,0.195,0.041,0.024
02-28-2026 11:00,1772276400,0.0255,0.014,0.045,0.265,0.18,0.365,0.2,0.041,0.023
02-28-2026 12:00,1772280000,0.0255,0.014,0.045,0.265,0.18,0.365,0.195,0.041,0.0235
02-28-2026 13:00,1772283600,0.0255,0.014,0.045,0.265,0.18,0.365,0.2,0.041,0.0215
02-28-2026 14:00,1772287200,0.0255,0.014,0.045,0.265,0.18,0.365,0.2,0.041,0.0215
02-28-2026 15:00,1772290800,0.0255,0.014,0.045,0.265,0.18,0.365,0.185,0.041,0.023
02-28-2026 16:00,1772294400,0.0315,0.014,0.045,0.265,0.18,0.365,0.19,0.045,0.028
02-28-2026 17:00,1772298000,0.0315,0.014,0.045,0.265,0.18,0.365,0.19,0.045,0.028
02-28-2026 18:00,1772301600,0.0315,0.014,0.045,0.265,0.18,0.365,0.185,0.045,0.027
02-28-2026 19:00,1772305200,0.0315,0.014,0.04,0.265,0.18,0.365,0.185,0.0495,0.028
02-28-2026 20:00,1772308800,0.0315,0.014,0.0495,0.265,0.18,0.365,0.2,0.0445,0.031
02-28-2026 21:00,1772312400,0.0315,0.014,0.0455,0.265,0.19,0.365,0.19,0.045,0.0255
02-28-2026 22:00,1772316000,0.0315,0.014,0.045,0.265,0.195,0.365,0.195,0.045,0.026
02-28-2026 23:00,1772319600,0.0315,0.014,0.0495,0.265,0.19,0.365,0.19,0.0495,0.033
03-01-2026 00:00,1772323200,0.0315,0.014,0.0495,0.26,0.19,0.365,0.19,0.0495,0.028
03-01-2026 01:00,1772326800,0.0315,0.014,0.045,0.265,0.19,0.365,0.19,0.045,0.028
03-01-2026 02:00,1772330400,0.0315,0.014,0.045,0.265,0.19,0.365,0.19,0.045,0.028
03-01-2026 03:00,1772334000,0.0315,0.014,0.045,0.265,0.19,0.365,0.195,0.045,0.028
03-01-2026 04:00,1772337600,0.0315,0.014,0.059,0.265,0.19,0.31,0.19,0.045,0.0425
03-01-2026 05:00,1772341200,0.0315,0.014,0.0635,0.265,0.19,0.31,0.19,0.0495,0.039
03-01-2026 06:00,1772344800,0.0315,0.014,0.0635,0.265,0.19,0.315,0.19,0.0495,0.0545
03-01-2026 07:00,1772348400,0.0315,0.014,0.0635,0.265,0.19,0.31,0.195,0.0495,0.044
03-01-2026 08:00,1772352000,0.0315,0.014,0.059,0.265,0.19,0.315,0.195,0.045,0.044
03-01-2026 09:00,1772355600,0.0315,0.014,0.059,0.265,0.22,0.315,0.195,0.045,0.044
03-01-2026 10:00,1772359200,0.0315,0.014,0.059,0.265,0.22,0.31,0.195,0.045,0.0415
03-01-2026 11:00,1772362800,0.0315,0.014,0.059,0.265,0.235,0.315,0.195,0.045,0.035
03-01-2026 12:00,1772366400,0.0315,0.014,0.0635,0.265,0.24,0.305,0.2,0.0495,0.0425
03-01-2026 13:00,1772370000,0.0315,0.014,0.059,0.265,0.235,0.295,0.2,0.0455,0.034
03-01-2026 14:00,1772373600,0.0315,0.014,0.0585,0.265,0.235,0.315,0.2,0.046,0.034
03-01-2026 15:00,1772377200,0.0315,0.014,0.0575,0.265,0.235,0.315,0.2,0.053,0.0365
03-01-2026 16:00,1772380800,0.0255,0.013,0.0585,0.265,0.235,0.315,0.2,0.039,0.0235
03-01-2026 17:00,1772384400,0.0255,0.013,0.058,0.265,0.235,0.315,0.2,0.039,0.022
03-01-2026 18:00,1772388000,0.0225,0.013,0.0585,0.265,0.235,0.315,0.2,0.0375,0.0215
03-01-2026 19:00,1772391600,0.0225,0.013,0.0585,0.265,0.235,0.31,0.2,0.0375,0.022
03-01-2026 20:00,1772395200,0.0225,0.013,0.0585,0.265,0.235,0.31,0.2,0.0375,0.022
03-01-2026 21:00,1772398800,0.0225,0.013,0.0585,0.265,0.235,0.315,0.195,0.0375,0.022
03-01-2026 22:00,1772402400,0.0225,0.013,0.0585,0.265,0.235,0.265,0.2,0.0375,0.022
03-01-2026 23:00,1772406000,0.0225,0.013,0.0585,0.265,0.235,0.295,0.2,0.0375,0.022
03-02-2026 00:00,1772409600,0.0225,0.013,0.0585,0.265,0.235,0.265,0.2,0.0375,0.022
03-02-2026 01:00,1772413200,0.0225,0.013,0.0585,0.265,0.235,0.265,0.195,0.0375,0.022
03-02-2026 02:00,1772416800,0.0225,0.013,0.0585,0.265,0.235,0.265,0.195,0.0375,0.022
03-02-2026 03:00,1772420400,0.0225,0.013,0.0585,0.265,0.245,0.295,0.2,0.0375,0.021
03-02-2026 04:00,1772424000,0.0215,0.013,0.059,0.225,0.225,0.265,0.195,0.0375,0.019
03-02-2026 05:00,1772427600,0.0215,0.013,0.059,0.225,0.225,0.27,0.195,0.0375,0.019
03-02-2026 06:00,1772431200,0.0215,0.013,0.059,0.225,0.235,0.27,0.195,0.0375,0.0205
03-02-2026 07:00,1772434800,0.0215,0.013,0.059,0.225,0.235,0.31,0.185,0.0375,0.0185
03-02-2026 08:00,1772438400,0.0215,0.013,0.059,0.225,0.235,0.27,0.185,0.0375,0.0185
03-02-2026 09:00,1772442000,0.0215,0.013,0.059,0.225,0.23,0.265,0.2,0.0375,0.022
03-02-2026 10:00,1772445600,0.0215,0.013,0.059,0.225,0.23,0.265,0.2,0.0375,0.0195
03-02-2026 11:00,1772449200,0.0215,0.013,0.059,0.225,0.225,0.31,0.2,0.0375,0.0185
03-02-2026 12:00,1772452800,0.0215,0.013,0.059,0.225,0.255,0.265,0.2,0.0375,0.017
03-02-2026 13:00,1772456400,0.0215,0.013,0.059,0.225,0.26,0.27,0.2,0.0375,0.019
03-02-2026 14:00,1772460000,0.0215,0.013,0.059,0.225,0.275,0.275,0.195,0.0375,0.019
03-02-2026 15:00,1772463600,0.0215,0.013,0.059,0.225,0.275,0.265,0.195,0.0375,0.0175
03-02-2026 16:00,1772467200,0.0215,0.013,0.0535,0.225,0.275,0.27,0.2,0.0375,0.0205
03-02-2026 17:00,1772470800,0.0215,0.013,0.0535,0.225,0.275,0.27,0.2,0.0375,0.0185
03-02-2026 18:00,1772474400,0.0215,0.013,0.0535,0.255,0.275,0.27,0.2,0.0375,0.019
03-02-2026 19:00,1772478000,0.0215,0.012,0.0295,0.225,0.285,0.3,0.175,0.0325,0.018
03-02-2026 20:00,1772481600,0.0215,0.012,0.0295,0.225,0.285,0.26,0.185,0.0325,0.019
03-02-2026 21:00,1772485200,0.0215,0.012,0.0295,0.225,0.28,0.26,0.2,0.0325,0.019
03-02-2026 22:00,1772488800,0.0215,0.012,0.0295,0.225,0.285,0.255,0.2,0.0325,0.0205
03-02-2026 23:00,1772492400,0.0215,0.012,0.0295,0.225,0.285,0.265,0.2,0.0325,0.0185
03-03-2026 00:00,1772496000,0.0215,0.012,0.0295,0.225,0.285,0.25,0.195,0.0325,0.019
03-03-2026 01:00,1772499600,0.0215,0.012,0.0295,0.225,0.28,0.255,0.2,0.0325,0.0205
03-03-2026 02:00,1772503200,0.0215,0.012,0.0295,0.225,0.28,0.255,0.2,0.0325,0.02
03-03-2026 03:00,1772506800,0.0215,0.012,0.0295,0.225,0.275,0.255,0.2,0.0325,0.02
03-03-2026 04:00,1772510400,0.0225,0.012,0.0295,0.255,0.275,0.25,0.2,0.0325,0.018
03-03-2026 05:00,1772514000,0.0225,0.012,0.0295,0.255,0.275,0.25,0.2,0.0335,0.021
03-03-2026 06:00,1772517600,0.0225,0.012,0.0295,0.265,0.275,0.245,0.2,0.0335,0.022
03-03-2026 07:00,1772521200,0.0225,0.012,0.0295,0.265,0.275,0.235,0.195,0.0335,0.021
03-03-2026 08:00,1772524800,0.0225,0.012,0.0295,0.265,0.275,0.235,0.195,0.0335,0.021
03-03-2026 09:00,1772528400,0.0225,0.012,0.0295,0.265,0.275,0.235,0.205,0.0335,0.0215
03-03-2026 10:00,1772532000,0.0225,0.012,0.0295,0.27,0.275,0.235,0.2,0.0335,0.02
03-03-2026 11:00,1772535600,0.0225,0.012,0.0295,0.26,0.275,0.235,0.2,0.0335,0.0195
03-03-2026 12:00,1772539200,0.0225,0.012,0.0295,0.27,0.275,0.235,0.2,0.0335,0.0175
03-03-2026 13:00,1772542800,0.0225,0.012,0.0295,0.255,0.27,0.23,0.195,0.0335,0.0195
03-03-2026 14:00,1772546400,0.0225,0.012,0.0295,0.255,0.27,0.23,0.195,0.033,0.019
03-03-2026 15:00,1772550000,0.0225,0.012,0.029,0.265,0.27,0.23,0.205,0.034,0.0195
03-03-2026 16:00,1772553600,0.0225,0.012,0.029,0.265,0.27,0.23,0.205,0.032,0.02
03-03-2026 17:00,1772557200,0.0225,0.012,0.029,0.26,0.27,0.23,0.205,0.0325,0.019
03-03-2026 18:00,1772560800,0.0225,0.012,0.0285,0.26,0.27,0.23,0.2,0.032,0.0195
03-03-2026 19:00,1772564400,0.0225,0.012,0.029,0.28,0.285,0.23,0.205,0.0325,0.0195
03-03-2026 20:00,1772568000,0.0225,0.012,0.0285,0.275,0.275,0.23,0.195,0.033,0.019
03-03-2026 21:00,1772571600,0.0225,0.012,0.0285,0.275,0.275,0.23,0.2,0.033,0.019
03-03-2026 22:00,1772575200,0.0225,0.012,0.0285,0.275,0.275,0.23,0.2,0.032,0.019
03-03-2026 23:00,1772578800,0.0225,0.012,0.0285,0.275,0.275,0.23,0.2,0.032,0.019
03-04-2026 00:00,1772582400,0.0225,0.012,0.0285,0.27,0.275,0.23,0.2,0.032,0.019
03-04-2026 01:00,1772586000,0.0225,0.012,0.0285,0.27,0.275,0.23,0.2,0.032,0.019
03-04-2026 02:00,1772589600,0.0225,0.012,0.029,0.225,0.275,0.23,0.2,0.032,0.019
03-04-2026 03:00,1772593200,0.0225,0.012,0.029,0.23,0.28,0.23,0.205,0.0325,0.019
03-04-2026 04:00,1772596800,0.022,0.012,0.0285,0.23,0.275,0.22,0.2,0.0375,0.019
03-04-2026 05:00,1772600400,0.022,0.012,0.0285,0.23,0.275,0.22,0.2,0.0375,0.022
03-04-2026 06:00,1772604000,0.022,0.012,0.029,0.23,0.275,0.22,0.2,0.038,0.022
03-04-2026 07:00,1772607600,0.022,0.012,0.0285,0.26,0.285,0.22,0.2,0.0375,0.0215
03-04-2026 08:00,1772611200,0.022,0.012,0.0285,0.26,0.275,0.22,0.2,0.0375,0.022
03-04-2026 09:00,1772614800,0.022,0.012,0.029,0.27,0.275,0.22,0.205,0.038,0.0215
03-04-2026 10:00,1772618400,0.022,0.012,0.029,0.27,0.275,0.22,0.205,0.039,0.019
03-04-2026 11:00,1772622000,0.022,0.012,0.0275,0.27,0.275,0.22,0.2,0.037,0.0185
03-04-2026 12:00,1772625600,0.022,0.012,0.0275,0.26,0.275,0.22,0.2,0.037,0.0195
03-04-2026 13:00,1772629200,0.022,0.012,0.028,0.235,0.275,0.22,0.205,0.037,0.019
03-04-2026 14:00,1772632800,0.022,0.012,0.028,0.23,0.275,0.22,0.205,0.038,0.021
03-04-2026 15:00,1772636400,0.022,0.012,0.028,0.24,0.275,0.22,0.205,0.0375,0.0205
03-04-2026 16:00,1772640000,0.022,0.012,0.028,0.225,0.275,0.22,0.205,0.038,0.0205
03-04-2026 17:00,1772643600,0.022,0.012,0.028,0.245,0.275,0.22,0.205,0.038,0.0205
03-04-2026 18:00,1772647200,0.022,0.012,0.028,0.225,0.275,0.22,0.205,0.0375,0.0205
03-04-2026 19:00,1772650800,0.022,0.012,0.028,0.24,0.275,0.22,0.205,0.038,0.021
03-04-2026 20:00,1772654400,0.022,0.012,0.028,0.245,0.275,0.22,0.205,0.0375,0.021
03-04-2026 21:00,1772658000,0.022,0.012,0.028,0.235,0.275,0.22,0.205,0.0375,0.021
03-04-2026 22:00,1772661600,0.022,0.012,0.028,0.23,0.275,0.22,0.205,0.037,0.021
03-04-2026 23:00,1772665200,0.091,0.0925,0.111,0.26,0.23,0.225,0.2,0.131,0.099
03-05-2026 00:00,1772668800,0.091,0.1015,0.1235,0.26,0.215,0.165,0.24,0.122,0.099
03-05-2026 01:00,1772672400,0.091,0.105,0.1135,0.26,0.235,0.255,0.215,0.1335,0.1045
03-05-2026 02:00,1772676000,0.0885,0.0365,0.11,0.205,0.25,0.185,0.15,0.133,0.1805
03-05-2026 03:00,1772679600,0.088,0.0295,0.1115,0.185,0.24,0.18,0.15,0.1285,0.163
03-05-2026 04:00,1772683200,0.087,0.0295,0.1,0.19,0.235,0.155,0.14,0.128,0.148
03-05-2026 05:00,1772686800,0.088,0.03,0.101,0.17,0.23,0.18,0.14,0.124,0.1915
03-05-2026 06:00,1772690400,0.087,0.0295,0.1015,0.17,0.23,0.18,0.14,0.1235,0.1735
03-05-2026 07:00,1772694000,0.0875,0.0295,0.091,0.165,0.23,0.245,0.14,0.118,0.1935
03-05-2026 08:00,1772697600,0.087,0.0295,0.097,0.13,0.23,0.245,0.14,0.1185,0.171
03-05-2026 09:00,1772701200,0.0835,0.0295,0.09,0.17,0.23,0.245,0.125,0.112,0.156
03-05-2026 10:00,1772704800,0.0675,0.0295,0.0725,0.165,0.23,0.26,0.125,0.0845,0.0925
03-05-2026 11:00,1772708400,0.0675,0.0295,0.0575,0.155,0.23,0.255,0.125,0.0825,0.0695
03-05-2026 12:00,1772712000,0.0675,0.0295,0.0575,0.155,0.23,0.255,0.125,0.0825,0.1475
03-05-2026 13:00,1772715600,0.0675,0.0295,0.071,0.13,0.23,0.27,0.125,0.0955,0.0935
03-05-2026 14:00,1772719200,0.0675,0.0295,0.0725,0.14,0.23,0.275,0.125,0.109,0.0615
03-05-2026 15:00,1772722800,0.069,0.029,0.0945,0.155,0.23,0.245,0.125,0.107,0.1585
03-05-2026 16:00,1772726400,0.0765,0.0295,0.076,0.14,0.23,0.25,0.125,0.102,0.105
03-05-2026 17:00,1772730000,0.0715,0.0295,0.076,0.155,0.235,0.27,0.125,0.102,0.0895
03-05-2026 18:00,1772733600,0.0765,0.0295,0.0915,0.16,0.23,0.25,0.125,0.1035,0.0755
03-05-2026 19:00,1772737200,0.076,0.0295,0.0945,0.165,0.23,0.265,0.125,0.0995,0.082
03-05-2026 20:00,1772740800,0.073,0.0315,0.0945,0.155,0.23,0.255,0.125,0.0995,0.1465
03-05-2026 21:00,1772744400,0.0755,0.0315,0.135,0.155,0.23,0.24,0.125,0.094,0.173
03-05-2026 22:00,1772748000,0.0775,0.0295,0.1135,0.15,0.23,0.24,0.125,0.1075,0.131
03-05-2026 23:00,1772751600,0.072,0.0295,0.1255,0.145,0.23,0.255,0.125,0.1455,0.135
03-06-2026 00:00,1772755200,0.0885,0.0295,0.071,0.13,0.23,0.255,0.125,0.174,0.0635
03-06-2026 01:00,1772758800,0.0885,0.0295,0.0575,0.17,0.23,0.26,0.125,0.115,0.091
03-06-2026 02:00,1772762400,0.0885,0.0295,0.098,0.17,0.23,0.265,0.125,0.1255,0.0915
03-06-2026 03:00,1772766000,0.0885,0.0295,0.108,0.145,0.23,0.255,0.125,0.128,0.1175
03-06-2026 04:00,1772769600,0.0705,0.0295,0.114,0.18,0.23,0.245,0.12,0.1225,0.077
03-06-2026 05:00,1772773200,0.0875,0.0295,0.0985,0.14,0.23,0.28,0.12,0.1355,0.0595
03-06-2026 06:00,1772776800,0.0875,0.0295,0.091,0.12,0.25,0.245,0.12,0.0985,0.086
03-06-2026 07:00,1772780400,0.088,0.03,0.0765,0.105,0.25,0.255,0.12,0.128,0.052
03-06-2026 08:00,1772784000,0.088,0.03,0.0645,0.115,0.24,0.24,0.12,0.1725,0.0745
03-06-2026 09:00,1772787600,0.0875,0.03,0.0995,0.105,0.24,0.24,0.12,0.1195,0.0525
03-06-2026 10:00,1772791200,0.088,0.03,0.084,0.145,0.24,0.24,0.12,0.221,0.086
03-06-2026 11:00,1772794800,0.088,0.03,0.106,0.115,0.24,0.24,0.12,0.2025,0.136
03-06-2026 12:00,1772798400,0.115,0.03,0.095,0.11,0.24,0.24,0.14,0.189,0.118
03-06-2026 13:00,1772802000,0.115,0.03,0.095,0.13,0.24,0.24,0.14,0.1845,0.136
03-06-2026 14:00,1772805600,0.1145,0.03,0.1095,0.125,0.24,0.24,0.15,0.1835,0.123
03-06-2026 15:00,1772809200,0.114,0.03,0.1095,0.135,0.24,0.18,0.15,0.234,0.1435
03-06-2026 16:00,1772812800,0.1145,0.03,0.0815,0.11,0.24,0.2,0.15,0.1805,0.18
03-06-2026 17:00,1772816400,0.0945,0.03,0.058,0.11,0.24,0.185,0.155,0.1585,0.159
03-06-2026 18:00,1772820000,0.094,0.03,0.0545,0.105,0.24,0.175,0.15,0.1445,0.196
03-06-2026 19:00,1772823600,0.0945,0.03,0.047,0.12,0.24,0.19,0.155,0.1305,0.176
03-06-2026 20:00,1772827200,0.095,0.028,0.0815,0.125,0.24,0.19,0.155,0.158,0.156
03-06-2026 21:00,1772830800,0.095,0.028,0.081,0.14,0.24,0.195,0.155,0.176,0.1665
03-06-2026 22:00,1772834400,0.095,0.028,0.064,0.135,0.24,0.195,0.155,0.182,0.15
03-06-2026 23:00,1772838000,0.095,0.028,0.081,0.14,0.24,0.195,0.155,0.1745,0.188
03-07-2026 00:00,1772841600,0.0945,0.028,0.0635,0.125,0.24,0.195,0.165,0.168,0.166
03-07-2026 01:00,1772845200,0.095,0.028,0.0535,0.12,0.24,0.195,0.17,0.1595,0.1465
03-07-2026 02:00,1772848800,0.0945,0.028,0.0595,0.12,0.24,0.19,0.175,0.152,0.125
03-07-2026 03:00,1772852400,0.094,0.028,0.0555,0.115,0.24,0.195,0.175,0.1525,0.098
03-07-2026 04:00,1772856000,0.0935,0.0275,0.0705,0.14,0.235,0.185,0.175,0.1525,0.1705
03-07-2026 05:00,1772859600,0.093,0.0275,0.067,0.135,0.235,0.185,0.175,0.1525,0.146
03-07-2026 06:00,1772863200,0.0935,0.0275,0.0825,0.14,0.235,0.18,0.17,0.151,0.0975
03-07-2026 07:00,1772866800,0.0935,0.0275,0.081,0.115,0.235,0.18,0.17,0.1515,0.147
03-07-2026 08:00,1772870400,0.0935,0.0275,0.0825,0.105,0.235,0.18,0.245,0.1515,0.1255
03-07-2026 09:00,1772874000,0.0935,0.0275,0.0725,0.105,0.235,0.18,0.245,0.151,0.1145
03-07-2026 10:00,1772877600,0.0935,0.0275,0.0675,0.12,0.235,0.18,0.245,0.1495,0.107
03-07-2026 11:00,1772881200,0.0935,0.0275,0.052,0.095,0.235,0.185,0.215,0.166,0.107
03-07-2026 12:00,1772884800,0.0935,0.0275,0.052,0.09,0.235,0.185,0.215,0.176,0.099
03-07-2026 13:00,1772888400,0.0935,0.0275,0.0515,0.09,0.235,0.185,0.24,0.175,0.1725
03-07-2026 14:00,1772892000,0.0935,0.0275,0.087,0.12,0.235,0.18,0.26,0.151,0.159
03-07-2026 15:00,1772895600,0.0935,0.0275,0.0575,0.09,0.235,0.185,0.215,0.1735,0.098
03-07-2026 16:00,1772899200,0.0935,0.0275,0.0525,0.095,0.235,0.19,0.29,0.1585,0.09
03-07-2026 17:00,1772902800,0.0935,0.0275,0.0525,0.09,0.235,0.195,0.29,0.1675,0.068
03-07-2026 18:00,1772906400,0.093,0.0275,0.0525,0.095,0.235,0.195,0.25,0.1625,0.095
03-07-2026 19:00,1772910000,0.0935,0.0275,0.0725,0.1,0.235,0.195,0.245,0.1515,0.071
