field_id,release_datetime_et,event,event_base_matched,A,C,raw_surprise
new_home_sales,2024-02-26 10:00:00,New Home Sales  (Jan),New Home Sales,661000.0,680000.0,-19000.0
durable_goods,2024-02-27 08:30:00,Durable Goods Orders (MoM)  (Jan),Durable Goods Orders (MoM),-6.1,-4.9,-1.1999999999999993
pce_price_index,2024-02-29 08:30:00,PCE price index (MoM)  (Jan),PCE price index (MoM),0.3,0.3,0.0
real_pce,2024-02-29 08:30:00,Real Personal Consumption (MoM)  (Jan),Real Personal Consumption (MoM),-0.1,-0.1,0.0
ism_manufacturing,2024-03-01 10:00:00,ISM Manufacturing PMI  (Feb),ISM Manufacturing PMI,47.8,49.5,-1.7000000000000028
ism_services,2024-03-05 10:00:00,ISM Non-Manufacturing PMI  (Feb),ISM Non-Manufacturing PMI,52.6,53.0,-0.3999999999999986
nonfarm_payrolls,2024-03-08 08:30:00,Nonfarm Payrolls  (Feb),Nonfarm Payrolls,275000.0,198000.0,77000.0
unemployment_rate,2024-03-08 08:30:00,Unemployment Rate  (Feb),Unemployment Rate,3.9,3.7,0.19999999999999973
cpi,2024-03-12 08:30:00,CPI (YoY)  (Feb),CPI (YoY),3.2,3.1,0.10000000000000009
ppi,2024-03-14 08:30:00,PPI (MoM)  (Feb),PPI (MoM),0.6,0.3,0.3
retail_sales,2024-03-14 08:30:00,Retail Sales (MoM)  (Feb),Retail Sales (MoM),0.6,0.8,-0.20000000000000007
industrial_production,2024-03-15 09:15:00,Industrial Production (MoM)  (Feb),Industrial Production (MoM),0.1,0.0,0.1
building_permits,2024-03-19 08:30:00,Building Permits  (Feb),Building Permits,1518000.0,1500000.0,18000.0
housing_starts,2024-03-19 08:30:00,Housing Starts  (Feb),Housing Starts,1521000.0,1430000.0,91000.0
existing_home_sales,2024-03-21 10:00:00,Existing Home Sales  (Feb),Existing Home Sales,4380000.0,3950000.0,430000.0
new_home_sales,2024-03-25 10:00:00,New Home Sales  (Feb),New Home Sales,662000.0,675000.0,-13000.0
durable_goods,2024-03-26 08:30:00,Durable Goods Orders (MoM)  (Feb),Durable Goods Orders (MoM),1.4,1.2,0.19999999999999996
pce_price_index,2024-03-29 08:30:00,PCE price index (MoM)  (Feb),PCE price index (MoM),0.3,0.4,-0.10000000000000003
real_pce,2024-03-29 08:30:00,Real Personal Consumption (MoM)  (Feb),Real Personal Consumption (MoM),0.4,0.1,0.30000000000000004
ism_manufacturing,2024-04-01 10:00:00,ISM Manufacturing PMI  (Mar),ISM Manufacturing PMI,50.3,48.5,1.7999999999999972
ism_services,2024-04-03 10:00:00,ISM Non-Manufacturing PMI  (Mar),ISM Non-Manufacturing PMI,51.4,52.8,-1.3999999999999986
nonfarm_payrolls,2024-04-05 08:30:00,Nonfarm Payrolls  (Mar),Nonfarm Payrolls,303000.0,212000.0,91000.0
unemployment_rate,2024-04-05 08:30:00,Unemployment Rate  (Mar),Unemployment Rate,3.8,3.9,-0.10000000000000009
cpi,2024-04-10 08:30:00,CPI (YoY)  (Mar),CPI (YoY),3.5,3.4,0.10000000000000009
ppi,2024-04-11 08:30:00,PPI (MoM)  (Mar),PPI (MoM),0.2,0.3,-0.09999999999999998
retail_sales,2024-04-15 08:30:00,Retail Sales (MoM)  (Mar),Retail Sales (MoM),0.7,0.4,0.29999999999999993
building_permits,2024-04-16 08:30:00,Building Permits  (Mar),Building Permits,1458000.0,1514000.0,-56000.0
housing_starts,2024-04-16 08:30:00,Housing Starts  (Mar),Housing Starts,1321000.0,1480000.0,-159000.0
industrial_production,2024-04-16 09:15:00,Industrial Production (MoM)  (Mar),Industrial Production (MoM),0.4,0.4,0.0
existing_home_sales,2024-04-18 10:00:00,Existing Home Sales  (Mar),Existing Home Sales,4190000.000000001,4200000.0,-9999.999999999069
new_home_sales,2024-04-23 10:00:00,New Home Sales  (Mar),New Home Sales,693000.0,668000.0,25000.0
durable_goods,2024-04-24 08:30:00,Durable Goods Orders (MoM)  (Mar),Durable Goods Orders (MoM),2.6,2.5,0.10000000000000009
real_gdp_advance,2024-04-25 08:30:00,GDP (QoQ)  (Q1),GDP (QoQ),1.6,2.5,-0.8999999999999999
pce_price_index,2024-04-26 08:30:00,PCE price index (MoM)  (Mar),PCE price index (MoM),0.3,0.3,0.0
real_pce,2024-04-26 08:30:00,Real Personal Consumption (MoM)  (Mar),Real Personal Consumption (MoM),0.5,0.3,0.2
ism_manufacturing,2024-05-01 10:00:00,ISM Manufacturing PMI  (Apr),ISM Manufacturing PMI,49.2,50.0,-0.7999999999999972
nonfarm_payrolls,2024-05-03 08:30:00,Nonfarm Payrolls  (Apr),Nonfarm Payrolls,175000.0,238000.0,-63000.0
unemployment_rate,2024-05-03 08:30:00,Unemployment Rate  (Apr),Unemployment Rate,3.9,3.8,0.10000000000000009
ism_services,2024-05-03 10:00:00,ISM Non-Manufacturing PMI  (Apr),ISM Non-Manufacturing PMI,49.4,52.0,-2.6000000000000014
ppi,2024-05-14 08:30:00,PPI (MoM)  (Apr),PPI (MoM),0.5,0.3,0.2
cpi,2024-05-15 08:30:00,CPI (YoY)  (Apr),CPI (YoY),3.4,3.4,0.0
retail_sales,2024-05-15 08:30:00,Retail Sales (MoM)  (Apr),Retail Sales (MoM),0.0,0.4,-0.4
building_permits,2024-05-16 08:30:00,Building Permits  (Apr),Building Permits,1440000.0,1480000.0,-40000.0
housing_starts,2024-05-16 08:30:00,Housing Starts  (Apr),Housing Starts,1360000.0,1420000.0,-60000.0
industrial_production,2024-05-16 09:15:00,Industrial Production (MoM)  (Apr),Industrial Production (MoM),0.0,0.1,-0.1
existing_home_sales,2024-05-22 10:00:00,Existing Home Sales  (Apr),Existing Home Sales,4140000.0,4210000.0,-70000.0
new_home_sales,2024-05-23 10:00:00,New Home Sales  (Apr),New Home Sales,634000.0,677000.0,-43000.0
durable_goods,2024-05-24 08:30:00,Durable Goods Orders (MoM)  (Apr),Durable Goods Orders (MoM),0.7,-0.9,1.6
pce_price_index,2024-05-31 08:30:00,PCE price index (MoM)  (Apr),PCE price index (MoM),0.3,0.3,0.0
real_pce,2024-05-31 08:30:00,Real Personal Consumption (MoM)  (Apr),Real Personal Consumption (MoM),-0.1,0.1,-0.2
ism_manufacturing,2024-06-03 10:00:00,ISM Manufacturing PMI  (May),ISM Manufacturing PMI,48.7,49.8,-1.0999999999999943
ism_services,2024-06-05 10:00:00,ISM Non-Manufacturing PMI  (May),ISM Non-Manufacturing PMI,53.8,51.0,2.799999999999997
nonfarm_payrolls,2024-06-07 08:30:00,Nonfarm Payrolls  (May),Nonfarm Payrolls,272000.0,182000.0,90000.0
unemployment_rate,2024-06-07 08:30:00,Unemployment Rate  (May),Unemployment Rate,4.0,3.9,0.10000000000000009
cpi,2024-06-12 08:30:00,CPI (YoY)  (May),CPI (YoY),3.3,3.4,-0.10000000000000009
ppi,2024-06-13 08:30:00,PPI (MoM)  (May),PPI (MoM),-0.2,0.1,-0.30000000000000004
retail_sales,2024-06-18 08:30:00,Retail Sales (MoM)  (May),Retail Sales (MoM),0.1,0.3,-0.19999999999999998
industrial_production,2024-06-18 09:15:00,Industrial Production (MoM)  (May),Industrial Production (MoM),0.9,0.3,0.6000000000000001
building_permits,2024-06-20 08:30:00,Building Permits  (May),Building Permits,1386000.0,1450000.0,-64000.0
housing_starts,2024-06-20 08:30:00,Housing Starts  (May),Housing Starts,1277000.0,1370000.0,-93000.0
existing_home_sales,2024-06-21 10:00:00,Existing Home Sales  (May),Existing Home Sales,4110000.000000001,4080000.0,30000.00000000093
new_home_sales,2024-06-26 10:00:00,New Home Sales  (May),New Home Sales,619000.0,636000.0,-17000.0
durable_goods,2024-06-27 08:30:00,Durable Goods Orders (MoM)  (May),Durable Goods Orders (MoM),0.1,-0.5,0.6
pce_price_index,2024-06-28 08:30:00,PCE price index (MoM)  (May),PCE price index (MoM),0.0,0.0,0.0
real_pce,2024-06-28 08:30:00,Real Personal Consumption (MoM)  (May),Real Personal Consumption (MoM),0.3,0.3,0.0
ism_manufacturing,2024-07-01 10:00:00,ISM Manufacturing PMI  (Jun),ISM Manufacturing PMI,48.5,49.2,-0.7000000000000028
ism_services,2024-07-03 10:00:00,ISM Non-Manufacturing PMI  (Jun),ISM Non-Manufacturing PMI,48.8,52.6,-3.8000000000000043
nonfarm_payrolls,2024-07-05 08:30:00,Nonfarm Payrolls  (Jun),Nonfarm Payrolls,206000.0,191000.0,15000.0
unemployment_rate,2024-07-05 08:30:00,Unemployment Rate  (Jun),Unemployment Rate,4.1,4.0,0.09999999999999964
cpi,2024-07-11 08:30:00,CPI (YoY)  (Jun),CPI (YoY),3.0,3.1,-0.10000000000000009
ppi,2024-07-12 08:30:00,PPI (MoM)  (Jun),PPI (MoM),0.2,0.1,0.1
retail_sales,2024-07-16 08:30:00,Retail Sales (MoM)  (Jun),Retail Sales (MoM),0.0,-0.3,0.3
building_permits,2024-07-17 08:30:00,Building Permits  (Jun),Building Permits,1446000.0,1400000.0,46000.0
housing_starts,2024-07-17 08:30:00,Housing Starts  (Jun),Housing Starts,1353000.0,1300000.0,53000.0
industrial_production,2024-07-17 09:15:00,Industrial Production (MoM)  (Jun),Industrial Production (MoM),0.6,0.3,0.3
existing_home_sales,2024-07-23 10:00:00,Existing Home Sales  (Jun),Existing Home Sales,3890000.0,3990000.0,-100000.0
new_home_sales,2024-07-24 10:00:00,New Home Sales  (Jun),New Home Sales,617000.0,639000.0,-22000.0
durable_goods,2024-07-25 08:30:00,Durable Goods Orders (MoM)  (Jun),Durable Goods Orders (MoM),-6.6,0.3,-6.8999999999999995
real_gdp_advance,2024-07-25 08:30:00,GDP (QoQ)  (Q2),GDP (QoQ),2.8,2.0,0.7999999999999998
pce_price_index,2024-07-26 08:30:00,PCE price index (MoM)  (Jun),PCE price index (MoM),0.1,0.1,0.0
real_pce,2024-07-26 08:30:00,Real Personal Consumption (MoM)  (Jun),Real Personal Consumption (MoM),0.2,0.3,-0.09999999999999998
ism_manufacturing,2024-08-01 10:00:00,ISM Manufacturing PMI  (Jul),ISM Manufacturing PMI,46.8,48.8,-2.0
nonfarm_payrolls,2024-08-02 08:30:00,Nonfarm Payrolls  (Jul),Nonfarm Payrolls,114000.0,176000.0,-62000.0
unemployment_rate,2024-08-02 08:30:00,Unemployment Rate  (Jul),Unemployment Rate,4.3,4.1,0.20000000000000018
ism_services,2024-08-05 10:00:00,ISM Non-Manufacturing PMI  (Jul),ISM Non-Manufacturing PMI,51.4,51.4,0.0
ppi,2024-08-13 08:30:00,PPI (MoM)  (Jul),PPI (MoM),0.1,0.2,-0.1
cpi,2024-08-14 08:30:00,CPI (YoY)  (Jul),CPI (YoY),2.9,3.0,-0.10000000000000009
retail_sales,2024-08-15 08:30:00,Retail Sales (MoM)  (Jul),Retail Sales (MoM),1.0,0.4,0.6
industrial_production,2024-08-15 09:15:00,Industrial Production (MoM)  (Jul),Industrial Production (MoM),-0.6,-0.3,-0.3
building_permits,2024-08-16 08:30:00,Building Permits  (Jul),Building Permits,1396000.0,1430000.0,-34000.0
housing_starts,2024-08-16 08:30:00,Housing Starts  (Jul),Housing Starts,1238000.0,1340000.0,-102000.0
existing_home_sales,2024-08-22 10:00:00,Existing Home Sales  (Jul),Existing Home Sales,3950000.0,3940000.0,10000.0
new_home_sales,2024-08-23 10:00:00,New Home Sales  (Jul),New Home Sales,739000.0,624000.0,115000.0
durable_goods,2024-08-26 08:30:00,Durable Goods Orders (MoM)  (Jul),Durable Goods Orders (MoM),9.9,4.0,5.9
pce_price_index,2024-08-30 08:30:00,PCE price index (MoM)  (Jul),PCE price index (MoM),0.2,0.2,0.0
real_pce,2024-08-30 08:30:00,Real Personal Consumption (MoM)  (Jul),Real Personal Consumption (MoM),0.4,0.3,0.10000000000000003
ism_manufacturing,2024-09-03 10:00:00,ISM Manufacturing PMI  (Aug),ISM Manufacturing PMI,47.2,47.5,-0.29999999999999716
ism_services,2024-09-05 10:00:00,ISM Non-Manufacturing PMI  (Aug),ISM Non-Manufacturing PMI,51.5,51.3,0.20000000000000284
nonfarm_payrolls,2024-09-06 08:30:00,Nonfarm Payrolls  (Aug),Nonfarm Payrolls,142000.0,164000.0,-22000.0
unemployment_rate,2024-09-06 08:30:00,Unemployment Rate  (Aug),Unemployment Rate,4.2,4.2,0.0
cpi,2024-09-11 08:30:00,CPI (YoY)  (Aug),CPI (YoY),2.5,2.5,0.0
ppi,2024-09-12 08:30:00,PPI (MoM)  (Aug),PPI (MoM),0.2,0.1,0.1
retail_sales,2024-09-17 08:30:00,Retail Sales (MoM)  (Aug),Retail Sales (MoM),0.1,-0.2,0.30000000000000004
industrial_production,2024-09-17 09:15:00,Industrial Production (MoM)  (Aug),Industrial Production (MoM),0.8,0.2,0.6000000000000001
building_permits,2024-09-18 08:30:00,Building Permits  (Aug),Building Permits,1475000.0,1410000.0,65000.0
housing_starts,2024-09-18 08:30:00,Housing Starts  (Aug),Housing Starts,1356000.0,1310000.0,46000.0
existing_home_sales,2024-09-19 10:00:00,Existing Home Sales  (Aug),Existing Home Sales,3860000.0,3920000.0,-60000.0
new_home_sales,2024-09-25 10:00:00,New Home Sales  (Aug),New Home Sales,716000.0,699000.0,17000.0
durable_goods,2024-09-26 08:30:00,Durable Goods Orders (MoM)  (Aug),Durable Goods Orders (MoM),0.0,-2.8,2.8
pce_price_index,2024-09-27 08:30:00,PCE price index (MoM)  (Aug),PCE price index (MoM),0.1,0.1,0.0
real_pce,2024-09-27 08:30:00,Real Personal Consumption (MoM)  (Aug),Real Personal Consumption (MoM),0.1,0.1,0.0
ism_manufacturing,2024-10-01 10:00:00,ISM Manufacturing PMI  (Sep),ISM Manufacturing PMI,47.2,47.6,-0.3999999999999986
ism_services,2024-10-03 10:00:00,ISM Non-Manufacturing PMI  (Sep),ISM Non-Manufacturing PMI,54.9,51.7,3.1999999999999957
nonfarm_payrolls,2024-10-04 08:30:00,Nonfarm Payrolls  (Sep),Nonfarm Payrolls,254000.0,147000.0,107000.0
unemployment_rate,2024-10-04 08:30:00,Unemployment Rate  (Sep),Unemployment Rate,4.1,4.2,-0.10000000000000053
cpi,2024-10-10 08:30:00,CPI (YoY)  (Sep),CPI (YoY),2.4,2.3,0.10000000000000009
ppi,2024-10-11 08:30:00,PPI (MoM)  (Sep),PPI (MoM),0.0,0.1,-0.1
retail_sales,2024-10-17 08:30:00,Retail Sales (MoM)  (Sep),Retail Sales (MoM),0.4,0.3,0.10000000000000003
industrial_production,2024-10-17 09:15:00,Industrial Production (MoM)  (Sep),Industrial Production (MoM),-0.3,-0.1,-0.19999999999999998
building_permits,2024-10-18 08:30:00,Building Permits  (Sep),Building Permits,1428000.0,1450000.0,-22000.0
housing_starts,2024-10-18 08:30:00,Housing Starts  (Sep),Housing Starts,1354000.0,1350000.0,4000.0
existing_home_sales,2024-10-23 10:00:00,Existing Home Sales  (Sep),Existing Home Sales,3840000.0,3880000.0,-40000.0
new_home_sales,2024-10-24 10:00:00,New Home Sales  (Sep),New Home Sales,738000.0,719000.0,19000.0
durable_goods,2024-10-25 08:30:00,Durable Goods Orders (MoM)  (Sep),Durable Goods Orders (MoM),-0.8,-1.1,0.30000000000000004
real_gdp_advance,2024-10-30 08:30:00,GDP (QoQ)  (Q3),GDP (QoQ),2.8,3.0,-0.20000000000000018
pce_price_index,2024-10-31 08:30:00,PCE price index (MoM)  (Sep),PCE price index (MoM),0.2,0.2,0.0
real_pce,2024-10-31 08:30:00,Real Personal Consumption (MoM)  (Sep),Real Personal Consumption (MoM),0.4,0.3,0.10000000000000003
nonfarm_payrolls,2024-11-01 08:30:00,Nonfarm Payrolls  (Oct),Nonfarm Payrolls,12000.0,106000.0,-94000.0
unemployment_rate,2024-11-01 08:30:00,Unemployment Rate  (Oct),Unemployment Rate,4.1,4.1,0.0
ism_manufacturing,2024-11-01 10:00:00,ISM Manufacturing PMI  (Oct),ISM Manufacturing PMI,46.5,47.6,-1.1000000000000014
ism_services,2024-11-05 10:00:00,ISM Non-Manufacturing PMI  (Oct),ISM Non-Manufacturing PMI,56.0,53.8,2.200000000000003
cpi,2024-11-13 08:30:00,CPI (YoY)  (Oct),CPI (YoY),2.6,2.6,0.0
ppi,2024-11-14 08:30:00,PPI (MoM)  (Oct),PPI (MoM),0.2,0.2,0.0
retail_sales,2024-11-15 08:30:00,Retail Sales (MoM)  (Oct),Retail Sales (MoM),0.4,0.3,0.10000000000000003
industrial_production,2024-11-15 09:15:00,Industrial Production (MoM)  (Oct),Industrial Production (MoM),-0.3,-0.3,0.0
building_permits,2024-11-19 08:30:00,Building Permits  (Oct),Building Permits,1416000.0,1440000.0,-24000.0
housing_starts,2024-11-19 08:30:00,Housing Starts  (Oct),Housing Starts,1311000.0,1340000.0,-29000.0
existing_home_sales,2024-11-21 10:00:00,Existing Home Sales  (Oct),Existing Home Sales,3960000.0,3950000.0,10000.0
new_home_sales,2024-11-26 10:00:00,New Home Sales  (Oct),New Home Sales,610000.0,725000.0,-115000.0
durable_goods,2024-11-27 08:30:00,Durable Goods Orders (MoM)  (Oct),Durable Goods Orders (MoM),0.2,-0.8,1.0
pce_price_index,2024-11-27 10:00:00,PCE price index (MoM)  (Oct),PCE price index (MoM),0.2,0.2,0.0
real_pce,2024-11-27 10:00:00,Real Personal Consumption (MoM)  (Oct),Real Personal Consumption (MoM),0.1,0.2,-0.1
ism_manufacturing,2024-12-02 10:00:00,ISM Manufacturing PMI  (Nov),ISM Manufacturing PMI,48.4,47.7,0.6999999999999957
ism_services,2024-12-04 10:00:00,ISM Non-Manufacturing PMI  (Nov),ISM Non-Manufacturing PMI,52.1,55.5,-3.3999999999999986
nonfarm_payrolls,2024-12-06 08:30:00,Nonfarm Payrolls  (Nov),Nonfarm Payrolls,227000.0,202000.0,25000.0
unemployment_rate,2024-12-06 08:30:00,Unemployment Rate  (Nov),Unemployment Rate,4.2,4.2,0.0
cpi,2024-12-11 08:30:00,CPI (YoY)  (Nov),CPI (YoY),2.7,2.7,0.0
ppi,2024-12-12 08:30:00,PPI (MoM)  (Nov),PPI (MoM),0.4,0.2,0.2
retail_sales,2024-12-17 08:30:00,Retail Sales (MoM)  (Nov),Retail Sales (MoM),0.7,0.6,0.09999999999999998
industrial_production,2024-12-17 09:15:00,Industrial Production (MoM)  (Nov),Industrial Production (MoM),-0.1,0.3,-0.4
building_permits,2024-12-18 08:30:00,Building Permits  (Nov),Building Permits,1505000.0,1430000.0,75000.0
housing_starts,2024-12-18 08:30:00,Housing Starts  (Nov),Housing Starts,1289000.0,1350000.0,-61000.0
existing_home_sales,2024-12-19 10:00:00,Existing Home Sales  (Nov),Existing Home Sales,4150000.000000001,4090000.0,60000.00000000093
pce_price_index,2024-12-20 08:30:00,PCE price index (MoM)  (Nov),PCE price index (MoM),0.1,0.2,-0.1
real_pce,2024-12-20 08:30:00,Real Personal Consumption (MoM)  (Nov),Real Personal Consumption (MoM),0.3,0.3,0.0
durable_goods,2024-12-23 08:30:00,Durable Goods Orders (MoM)  (Nov),Durable Goods Orders (MoM),-1.1,-0.3,-0.8
new_home_sales,2024-12-23 10:00:00,New Home Sales  (Nov),New Home Sales,664000.0,666000.0,-2000.0
ism_manufacturing,2025-01-03 10:00:00,ISM Manufacturing PMI  (Dec),ISM Manufacturing PMI,49.3,48.2,1.0999999999999943
ism_services,2025-01-07 10:00:00,ISM Non-Manufacturing PMI  (Dec),ISM Non-Manufacturing PMI,54.1,53.5,0.6000000000000014
nonfarm_payrolls,2025-01-10 08:30:00,Nonfarm Payrolls  (Dec),Nonfarm Payrolls,256000.0,164000.0,92000.0
unemployment_rate,2025-01-10 08:30:00,Unemployment Rate  (Dec),Unemployment Rate,4.1,4.2,-0.10000000000000053
ppi,2025-01-14 08:30:00,PPI (MoM)  (Dec),PPI (MoM),0.2,0.4,-0.2
cpi,2025-01-15 08:30:00,CPI (YoY)  (Dec),CPI (YoY),2.9,2.9,0.0
retail_sales,2025-01-16 08:30:00,Retail Sales (MoM)  (Dec),Retail Sales (MoM),0.4,0.6,-0.19999999999999996
building_permits,2025-01-17 08:30:00,Building Permits  (Dec),Building Permits,1483000.0,1460000.0,23000.0
housing_starts,2025-01-17 08:30:00,Housing Starts  (Dec),Housing Starts,1499000.0,1330000.0,169000.0
industrial_production,2025-01-17 09:15:00,Industrial Production (MoM)  (Dec),Industrial Production (MoM),0.9,0.3,0.6000000000000001
existing_home_sales,2025-01-24 10:00:00,Existing Home Sales  (Dec),Existing Home Sales,4240000.0,4190000.000000001,49999.99999999907
new_home_sales,2025-01-27 10:00:00,New Home Sales  (Dec),New Home Sales,698000.0,669000.0,29000.0
durable_goods,2025-01-28 08:30:00,Durable Goods Orders (MoM)  (Dec),Durable Goods Orders (MoM),-2.2,0.3,-2.5
real_gdp_advance,2025-01-30 08:30:00,GDP (QoQ)  (Q4),GDP (QoQ),2.3,2.7,-0.40000000000000036
pce_price_index,2025-01-31 08:30:00,PCE price index (MoM)  (Dec),PCE price index (MoM),0.3,0.3,0.0
real_pce,2025-01-31 08:30:00,Real Personal Consumption (MoM)  (Dec),Real Personal Consumption (MoM),0.4,0.3,0.10000000000000003
ism_manufacturing,2025-02-03 10:00:00,ISM Manufacturing PMI  (Jan),ISM Manufacturing PMI,50.9,49.3,1.6000000000000014
ism_services,2025-02-05 10:00:00,ISM Non-Manufacturing PMI  (Jan),ISM Non-Manufacturing PMI,52.8,54.2,-1.4000000000000057
nonfarm_payrolls,2025-02-07 08:30:00,Nonfarm Payrolls  (Jan),Nonfarm Payrolls,143000.0,169000.0,-26000.0
unemployment_rate,2025-02-07 08:30:00,Unemployment Rate  (Jan),Unemployment Rate,4.0,4.1,-0.09999999999999964
cpi,2025-02-12 08:30:00,CPI (YoY)  (Jan),CPI (YoY),3.0,2.9,0.10000000000000009
ppi,2025-02-13 08:30:00,PPI (MoM)  (Jan),PPI (MoM),0.4,0.3,0.10000000000000003
retail_sales,2025-02-14 08:30:00,Retail Sales (MoM)  (Jan),Retail Sales (MoM),-0.9,-0.2,-0.7
industrial_production,2025-02-14 09:15:00,Industrial Production (MoM)  (Jan),Industrial Production (MoM),0.5,0.3,0.2
building_permits,2025-02-19 08:30:00,Building Permits  (Jan),Building Permits,1483000.0,1460000.0,23000.0
housing_starts,2025-02-19 08:30:00,Housing Starts  (Jan),Housing Starts,1366000.0,1390000.0,-24000.0
existing_home_sales,2025-02-21 10:00:00,Existing Home Sales  (Jan),Existing Home Sales,4080000.0,4130000.0,-50000.0
new_home_sales,2025-02-26 10:00:00,New Home Sales  (Jan),New Home Sales,657000.0,679000.0,-22000.0
durable_goods,2025-02-27 08:30:00,Durable Goods Orders (MoM)  (Jan),Durable Goods Orders (MoM),3.1,2.0,1.1
pce_price_index,2025-02-28 08:30:00,PCE price index (MoM)  (Jan),PCE price index (MoM),0.3,0.3,0.0
real_pce,2025-02-28 08:30:00,Real Personal Consumption (MoM)  (Jan),Real Personal Consumption (MoM),-0.5,-0.1,-0.4
ism_manufacturing,2025-03-03 10:00:00,ISM Manufacturing PMI  (Feb),ISM Manufacturing PMI,50.3,50.6,-0.30000000000000426
ism_services,2025-03-05 10:00:00,ISM Non-Manufacturing PMI  (Feb),ISM Non-Manufacturing PMI,53.5,52.5,1.0
nonfarm_payrolls,2025-03-07 08:30:00,Nonfarm Payrolls  (Feb),Nonfarm Payrolls,151000.0,159000.0,-8000.0
unemployment_rate,2025-03-07 08:30:00,Unemployment Rate  (Feb),Unemployment Rate,4.1,4.0,0.09999999999999964
cpi,2025-03-12 08:30:00,CPI (YoY)  (Feb),CPI (YoY),2.8,2.9,-0.10000000000000009
ppi,2025-03-13 08:30:00,PPI (MoM)  (Feb),PPI (MoM),0.0,0.3,-0.3
retail_sales,2025-03-17 08:30:00,Retail Sales (MoM)  (Feb),Retail Sales (MoM),0.2,0.6,-0.39999999999999997
building_permits,2025-03-18 08:30:00,Building Permits  (Feb),Building Permits,1456000.0,1450000.0,6000.0
housing_starts,2025-03-18 08:30:00,Housing Starts  (Feb),Housing Starts,1501000.0,1380000.0,121000.0
industrial_production,2025-03-18 09:15:00,Industrial Production (MoM)  (Feb),Industrial Production (MoM),0.7,0.2,0.49999999999999994
existing_home_sales,2025-03-20 10:00:00,Existing Home Sales  (Feb),Existing Home Sales,4260000.0,3950000.0,310000.0
new_home_sales,2025-03-25 10:00:00,New Home Sales  (Feb),New Home Sales,676000.0,682000.0,-6000.0
durable_goods,2025-03-26 08:30:00,Durable Goods Orders (MoM)  (Feb),Durable Goods Orders (MoM),0.9,-1.1,2.0
pce_price_index,2025-03-28 08:30:00,PCE price index (MoM)  (Feb),PCE price index (MoM),0.3,0.3,0.0
real_pce,2025-03-28 08:30:00,Real Personal Consumption (MoM)  (Feb),Real Personal Consumption (MoM),0.1,0.3,-0.19999999999999998
